submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s777571980,p03805,u337018543,1601444645,C++,C++ (GCC 9.2.1),cpp,Accepted,3.0,3604.0,819,
s442825529,p03805,u925478083,1601439028,C++,C++ (GCC 9.2.1),cpp,Accepted,12.0,3672.0,3245,
s264446023,p03805,u515254225,1601434689,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3632.0,961,
s405191575,p03805,u950935344,1601418583,C++,C++ (GCC 9.2.1),cpp,Accepted,23.0,3616.0,1130,
s788987520,p03805,u950935344,1601417009,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3632.0,1249,
s640367586,p03805,u308711469,1601377953,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3596.0,800,
s756763209,p03805,u528258842,1601377770,C++,C++ (GCC 9.2.1),cpp,Accepted,13.0,3624.0,735,
s589088205,p03805,u726536681,1601364473,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3632.0,796,
s859388240,p03805,u493750228,1601348467,C++,C++ (GCC 9.2.1),cpp,Accepted,12.0,3648.0,8745,
s039676070,p03805,u289288647,1601348467,Python,Python (3.8.2),py,Accepted,90.0,9476.0,721,
s994484733,p03805,u289288647,1601348452,Python,PyPy3 (7.3.0),py,Accepted,107.0,70284.0,721,
s650333115,p03805,u748712781,1601348035,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3656.0,808,
s985906881,p03805,u416758623,1601257093,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3632.0,681,
s467480146,p03805,u962609087,1601249296,C++,C++ (GCC 9.2.1),cpp,Accepted,22.0,3636.0,979,
s281968645,p03805,u962609087,1601249262,C++,C++ (GCC 9.2.1),cpp,Accepted,24.0,3636.0,1004,
s921907558,p03805,u106342872,1601239597,C++,C++ (GCC 9.2.1),cpp,Accepted,14.0,3640.0,682,
s330152628,p03805,u188687538,1601237713,C++,C++ (GCC 9.2.1),cpp,Accepted,48.0,3644.0,1157,
s684988873,p03805,u133745933,1601234844,Python,PyPy3 (7.3.0),py,Accepted,80.0,68816.0,481,
s328624972,p03805,u366886346,1601223627,Python,Python (3.8.2),py,Accepted,36.0,9364.0,452,
s011995420,p03805,u942393279,1601218506,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3648.0,6415,
s657466772,p03805,u784283302,1601175367,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3636.0,535,
s710414359,p03805,u705418271,1601170379,Python,Python (3.8.2),py,Accepted,33.0,9208.0,342,
s591976674,p03805,u043048943,1601165068,Python,PyPy3 (7.3.0),py,Accepted,69.0,68352.0,956,
s717541406,p03805,u172248855,1601092055,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3604.0,555,
s271030800,p03805,u651663683,1601079486,Python,Python (3.8.2),py,Accepted,33.0,9152.0,341,
s743213458,p03805,u038107109,1601075590,Python,Python (3.8.2),py,Accepted,34.0,9124.0,503,
s230003780,p03805,u708625735,1601073343,C++,C++ (GCC 9.2.1),cpp,Accepted,15.0,3660.0,1329,
s161789848,p03805,u379288456,1601052871,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3824.0,595,
s277053263,p03805,u148981246,1601007590,Python,Python (3.8.2),py,Accepted,60.0,9096.0,415,
s344257185,p03805,u521323621,1600990276,Python,Python (3.8.2),py,Accepted,37.0,9636.0,381,
s695116374,p03805,u590427200,1600982931,C++,C++ (GCC 9.2.1),cpp,Accepted,12.0,3536.0,627,
s617719855,p03805,u556046719,1600979354,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3604.0,750,
s244097622,p03805,u552058878,1600968681,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3600.0,875,
s948982185,p03805,u416758623,1600967291,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3600.0,551,
s900385534,p03805,u416758623,1600958537,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3632.0,517,
s403393553,p03805,u416758623,1600956470,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3628.0,772,
s421427482,p03805,u446371873,1600925403,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3640.0,1013,
s525123119,p03805,u209457657,1600923133,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3604.0,869,
s559368386,p03805,u731544174,1600920505,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3676.0,1389,
s667683504,p03805,u516483179,1600906219,Python,PyPy3 (7.3.0),py,Accepted,90.0,74636.0,590,
s891905582,p03805,u682467216,1600902728,Python,PyPy3 (7.3.0),py,Accepted,87.0,74724.0,1814,
s455644942,p03805,u682467216,1600901479,Python,PyPy3 (7.3.0),py,Accepted,82.0,73708.0,901,
s916434043,p03805,u993868326,1600891620,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3616.0,922,
s774933971,p03805,u280859559,1600880633,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3652.0,518,
s764578732,p03805,u130492706,1600876357,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3636.0,938,
s331702443,p03805,u648315264,1600874262,Python,PyPy3 (7.3.0),py,Accepted,83.0,74688.0,1212,
s633135596,p03805,u648315264,1600868688,Python,PyPy3 (7.3.0),py,Accepted,86.0,73912.0,1153,
s628744245,p03805,u765590009,1600840513,Python,Python (3.8.2),py,Accepted,33.0,9076.0,517,
s662073897,p03805,u597553490,1600831121,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3640.0,1143,
s519273476,p03805,u809918012,1600827632,C++,C++ (GCC 9.2.1),cpp,Accepted,4.0,3572.0,1281,
s007509728,p03805,u625417564,1600824551,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3620.0,1768,
s602759851,p03805,u344655022,1600820432,Python,PyPy3 (7.3.0),py,Accepted,74.0,72148.0,484,
s512271919,p03805,u306241759,1600816912,Python,Python (3.8.2),py,Accepted,47.0,13776.0,774,
s904183498,p03805,u714642046,1600811640,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3624.0,573,
s010573049,p03805,u684901760,1600805187,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3628.0,3273,
s667940718,p03805,u931173291,1600802673,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3672.0,1814,
s760996995,p03805,u132589242,1600802410,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3632.0,1343,
s247827962,p03805,u752802582,1600802251,Python,PyPy3 (7.3.0),py,Accepted,107.0,74984.0,852,
s440388142,p03805,u670580484,1600802119,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3640.0,4192,
s754365929,p03805,u882564128,1600800251,Python,Python (3.8.2),py,Accepted,178.0,13968.0,475,
s182365124,p03805,u768347697,1600752499,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3636.0,1259,
s180201282,p03805,u306241759,1600744120,Python,Python (3.8.2),py,Accepted,34.0,9160.0,975,
s700905988,p03805,u188687538,1600707985,C++,C++ (GCC 9.2.1),cpp,Accepted,11.0,3616.0,1449,
s345225919,p03805,u415370212,1600701385,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3580.0,884,
s148854282,p03805,u339199690,1600696086,Python,Python (3.8.2),py,Accepted,35.0,9204.0,413,
s955542820,p03805,u339199690,1600696073,Python,PyPy3 (7.3.0),py,Accepted,74.0,73584.0,413,
s788655307,p03805,u821882713,1600669072,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3592.0,892,
s581793584,p03805,u526923396,1600629189,C++,C++ (GCC 9.2.1),cpp,Accepted,11.0,3632.0,2387,
s712718776,p03805,u526923396,1600629101,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3604.0,2292,
s887313551,p03805,u633967774,1600627741,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3628.0,711,
s492150106,p03805,u374051158,1600626696,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3600.0,927,
s066872847,p03805,u374051158,1600625874,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3660.0,812,
s256398943,p03805,u572193732,1600616834,Python,Python (3.8.2),py,Accepted,71.0,13948.0,505,
s092846518,p03805,u911449886,1600607007,Python,PyPy3 (7.3.0),py,Accepted,64.0,66556.0,596,
s113586716,p03805,u184572586,1600559225,C++,C++ (GCC 9.2.1),cpp,Accepted,25.0,3580.0,2282,
s699483787,p03805,u745561510,1600555124,Python,PyPy3 (7.3.0),py,Accepted,74.0,67644.0,493,
s482650791,p03805,u745561510,1600554687,Python,PyPy3 (7.3.0),py,Accepted,78.0,73616.0,455,
s369522539,p03805,u882564128,1600544018,Python,Python (3.8.2),py,Accepted,212.0,13872.0,499,
