submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s611225992,p02053,u171377572,1592830452,C++,C++14,cpp,Accepted,0,3760,1035,31/31
s477719682,p02053,u354244251,1575155310,C++,C++,cpp,Accepted,0,4180,841,31/31
s293929874,p02053,u414351000,1573733823,C++,C++14,cpp,Accepted,30,6024,1815,31/31
s229437077,p02053,u924665348,1569472880,C++,C++14,cpp,Accepted,30,16036,743,31/31
s610178830,p02053,u137027976,1568478703,C++,C++,cpp,Accepted,10,11172,2980,31/31
s881716575,p02053,u210912668,1566979684,C++,C++,cpp,Accepted,20,4044,663,31/31
s368519422,p02053,u467070262,1563804154,C++,C++,cpp,Accepted,20,3972,1889,31/31
s298161039,p02053,u697393816,1563723489,C++,C++14,cpp,Accepted,30,9364,961,31/31
s240774175,p02053,u697145890,1563563442,C++,C++,cpp,Accepted,10,4196,1885,31/31
s036118416,p02053,u511231264,1563506892,C++,C++14,cpp,Accepted,0,3572,1898,31/31
s572240252,p02053,u491451674,1563441468,C++,C++14,cpp,Accepted,30,11080,981,31/31
s569903943,p02053,u661439076,1563304569,C++,C++14,cpp,Accepted,20,17540,880,31/31
s831243264,p02053,u520560663,1563271465,C++,C++14,cpp,Accepted,20,3812,959,31/31
s539721663,p02053,u643585249,1563199656,C++,C++14,cpp,Accepted,70,42256,2583,31/31
s363881033,p02053,u884008633,1563196612,C++,C++14,cpp,Accepted,0,3240,2636,31/31
s026485067,p02053,u809409212,1563185940,C++,C++14,cpp,Accepted,10,3928,905,31/31
s752794972,p02053,u177389471,1563185802,C++,C++14,cpp,Accepted,10,3804,749,31/31
s211870528,p02053,u855989123,1563179503,C++,C++14,cpp,Accepted,0,3588,5864,31/31
s961547496,p02053,u098441168,1563171637,C++,C++,cpp,Accepted,40,9056,510,31/31
s354934052,p02053,u586305981,1563162149,C++,C++14,cpp,Accepted,0,3736,2677,31/31
s126315740,p02053,u217669130,1563161226,C++,C++14,cpp,Accepted,20,11828,1027,31/31
s914491047,p02053,u905313459,1563160461,C++,C++14,cpp,Accepted,20,9020,832,31/31
s706941227,p02053,u031775269,1563159745,C++,C++14,cpp,Accepted,20,6560,930,31/31
s316723467,p02053,u497519802,1563159509,C++,C++14,cpp,Accepted,10,11736,1945,31/31
s102797678,p02053,u032921816,1563158883,C++,C++14,cpp,Accepted,10,3780,2225,31/31
s802291542,p02053,u502732197,1563158554,C++,C++14,cpp,Accepted,60,3760,4866,31/31
