submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s871141834,p01707,u959291807,1540384550,C++,C++11,cpp,Accepted,940,34564,1179,1/1
s247091827,p01707,u695600391,1540388515,C++,C++11,cpp,Accepted,930,34556,1179,1/1
s571156893,p01707,u171377572,1559431781,C++,C++14,cpp,Accepted,440,34508,1923,1/1
s707979779,p01707,u102734449,1559566666,C++,C++14,cpp,Accepted,3570,34176,1367,1/1
s524237008,p01707,u676399799,1417431464,C++,C++,cpp,Accepted,2730,103600,1182,1/1
s846895865,p01707,u676401384,1417492205,C++,C++11,cpp,Accepted,650,16844,1395,1/1
s891230103,p01707,u525048109,1417603266,C++,C++11,cpp,Accepted,190,1252,2033,1/1
s589986481,p01707,u535943957,1417608857,C++,C++11,cpp,Accepted,470,32568,1360,1/1
s116288583,p01707,u858885710,1417802241,C++,C++,cpp,Accepted,6310,1236,1200,1/1
s989682682,p01707,u914140574,1418308292,C++,C++,cpp,Accepted,3380,1192,1025,1/1
s354809191,p01707,u664278326,1418423813,C++,C++,cpp,Accepted,780,32432,776,1/1
s087967080,p01707,u514537648,1419277244,C++,C++,cpp,Accepted,890,34004,1402,1/1
s089781803,p01707,u690860505,1419572995,C++,C++,cpp,Accepted,520,32564,1694,1/1
s374356753,p01707,u271023044,1421844129,C++,C++,cpp,Accepted,5100,2416,1393,1/1
s860744109,p01707,u043835806,1426074913,C++,C++11,cpp,Accepted,60,1172,902,1/1
s871790512,p01707,u923320778,1437244575,C++,C++,cpp,Accepted,1040,32492,838,1/1
s153286180,p01707,u923320778,1437244615,C++,C++,cpp,Accepted,1040,32492,800,1/1
s221072858,p01707,u011621222,1439710307,C++,C++,cpp,Accepted,710,35696,1948,1/1
s923456547,p01707,u855989123,1439737708,C++,C++11,cpp,Accepted,930,32764,2179,1/1
s175559295,p01707,u434428594,1441248892,C++,C++11,cpp,Accepted,6200,48328,1261,1/1
s587968000,p01707,u434428594,1441283352,C++,C++11,cpp,Accepted,6910,63756,1960,1/1
s409735875,p01707,u766225878,1446456034,C++,C++11,cpp,Accepted,5970,1256,571,1/1
s191127749,p01707,u117454239,1448891830,C++,C++,cpp,Accepted,4990,32348,809,1/1
s023853153,p01707,u823513038,1454236908,C++,C++11,cpp,Accepted,630,34464,1152,1/1
s304842270,p01707,u186082958,1454443932,C++,C++11,cpp,Accepted,7820,18640,3234,1/1
s328322743,p01707,u011621222,1459583745,C++,C++,cpp,Accepted,4300,32636,1481,1/1
s422128294,p01707,u952951927,1459989889,C++,C++,cpp,Accepted,450,32460,899,1/1
s346592828,p01707,u334031393,1460011308,C++,C++11,cpp,Accepted,4480,34740,4423,1/1
s382490608,p01707,u084540620,1460277012,C++,C++,cpp,Accepted,610,32448,851,1/1
s991013757,p01707,u877319405,1462717683,C++,C++11,cpp,Accepted,5530,41652,2253,1/1
s453601622,p01707,u313705878,1463331069,C++,C++11,cpp,Accepted,1300,34444,1773,1/1
s608775714,p01707,u228816757,1464785825,C++,C++11,cpp,Accepted,1290,35000,2913,1/1
s777355919,p01707,u881100444,1464788940,C++,C++11,cpp,Accepted,500,34664,1355,1/1
s947064488,p01707,u881100444,1464789054,C++,C++11,cpp,Accepted,520,34668,1395,1/1
s931070635,p01707,u182677953,1466494397,C++,C++,cpp,Accepted,1430,71740,2134,1/1
