submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s672721844,p02753,u585586208,1600883243,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3612.0,1210,
s927142235,p02753,u381585104,1600881962,Python,Python (3.8.2),py,Accepted,26.0,9016.0,70,
s337639922,p02753,u119171625,1600872627,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3652.0,357,
s050642488,p02753,u183469756,1600855963,Python,Python (3.8.2),py,Accepted,28.0,8964.0,182,
s500068734,p02753,u530041762,1600849036,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3576.0,534,
s227565134,p02753,u707888418,1600831638,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3604.0,217,
s105449986,p02753,u901738963,1600823193,C++,C++ (GCC 9.2.1),cpp,Accepted,15.0,3588.0,155,
s024422216,p02753,u412388056,1600822464,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3664.0,460,
s712088450,p02753,u863370423,1600816565,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,1644.0,191,
s493755713,p02753,u921156673,1600816378,Python,PyPy3 (7.3.0),py,Accepted,66.0,61504.0,53,
s696221284,p02753,u018679195,1600794830,C++,C++ (Clang 10.0.0),cpp,Accepted,6.0,3132.0,154,
s145862756,p02753,u353919145,1600794782,C++,C++ (GCC 9.2.1),cpp,Accepted,2.0,1612.0,226,
s003582836,p02753,u447351908,1600792991,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3632.0,590,
s142512008,p02753,u514072920,1600787744,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3624.0,288,
s406945583,p02753,u779830746,1600783950,Python,Python (3.8.2),py,Accepted,26.0,8944.0,80,
s148038596,p02753,u498531348,1600739553,Python,PyPy3 (7.3.0),py,Accepted,73.0,61288.0,81,
s226192811,p02753,u867616076,1600738784,Python,Python (3.8.2),py,Accepted,29.0,8972.0,85,
s505630690,p02753,u669742612,1600723026,Python,Python (3.8.2),py,Accepted,27.0,8908.0,74,
