submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s148336144,p01326,u766225878,1406069601,C++,C++11,cpp,Accepted,30,1272,962,1/1
s752830417,p01326,u095377734,1410780682,C++,C++,cpp,Accepted,80,1280,2807,1/1
s876169571,p01326,u458173932,1415820004,C++,C++,cpp,Accepted,50,10340,2020,1/1
s298005016,p01326,u676399799,1416665798,C++,C++,cpp,Accepted,60,1148,1378,1/1
s550513668,p01326,u297043950,1427447535,C++,C++,cpp,Accepted,30,1276,3033,1/1
s363159726,p01326,u137027976,1436256113,C++,C++,cpp,Accepted,10,1220,3344,1/1
s308929314,p01326,u284958946,1436863695,C++,C++,cpp,Accepted,20,1576,4996,1/1
s772370692,p01326,u186082958,1456768370,C++,C++11,cpp,Accepted,140,11212,4925,1/1
s582903102,p01326,u697145890,1526292162,C++,C++,cpp,Accepted,0,3388,4337,1/1
s626110313,p01326,u032250180,1281764110,C++,C++,cpp,Accepted,40,972,1088,
s253364431,p01326,u211535951,1281947431,C++,C++,cpp,Accepted,150,1044,2178,
s294743461,p01326,u835866094,1292173508,C++,C++,cpp,Accepted,30,0,4072,
s589336604,p01326,u642549559,1299173387,C++,C++,cpp,Accepted,10,0,1408,
s272243893,p01326,u157643087,1308229941,C++,C++,cpp,Accepted,20,0,1448,
s612664695,p01326,u869600431,1308569039,C++,C++,cpp,Accepted,20,0,1296,
s520545454,p01326,u361407785,1316444522,C++,C++,cpp,Accepted,20,952,1606,
s639177425,p01326,u270308012,1317228095,C++,C++,cpp,Accepted,10,0,2213,
s037667557,p01326,u260615292,1317477721,C++,C++,cpp,Accepted,0,0,1674,
s346817949,p01326,u505648358,1317570251,C++,C++,cpp,Accepted,70,2192,3759,
s791295459,p01326,u266871004,1318395691,C++,C++,cpp,Accepted,50,0,3323,
s868953254,p01326,u266871004,1318395829,C++,C++,cpp,Accepted,60,0,3191,
s217578697,p01326,u615727692,1341951743,C++,C++11,cpp,Accepted,10,1280,4607,1/1
s156765513,p01326,u615727692,1341953160,C++,C++11,cpp,Accepted,10,1280,2997,1/1
s179584946,p01326,u157859087,1347987611,C++,C++,cpp,Accepted,0,1044,2400,1/1
s212982473,p01326,u535943957,1354668674,C++,C++,cpp,Accepted,20,1992,2107,1/1
s079234168,p01326,u535943957,1354668817,C++,C++,cpp,Accepted,20,1992,2037,1/1
s260147868,p01326,u274875240,1360946063,C++,C++,cpp,Accepted,20,1284,3302,1/1
s065562910,p01326,u274875240,1360978098,C++,C++,cpp,Accepted,20,1284,3063,1/1
s305022418,p01326,u274875240,1363425225,C++,C++,cpp,Accepted,20,1284,3733,1/1
s191758073,p01326,u841011175,1369742296,C++,C++,cpp,Accepted,20,1280,1796,1/1
s244867848,p01326,u622083648,1369808789,C++,C++,cpp,Accepted,20,1272,1559,1/1
s114498608,p01326,u915493477,1369906302,C++,C++,cpp,Accepted,40,3268,2372,1/1
s144874437,p01326,u962041986,1561804179,C++,C++,cpp,Accepted,10,3144,2947,1/1
s107101765,p01326,u924665348,1561803843,C++,C++14,cpp,Accepted,1030,3632,2142,1/1
s262358818,p01326,u635500827,1561794269,C++,C++14,cpp,Accepted,20,3288,2858,1/1
s908667708,p01326,u914332902,1561789934,C++,C++14,cpp,Accepted,1030,3588,2158,1/1
s802843766,p01326,u266872031,1528546697,Python,Python,py,Accepted,370,5768,1496,1/1
