submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s918579481,p01078,u924665348,1531989741,C++,C++11,cpp,Accepted,0,3580,1540,61/61
s068515509,p01078,u505990483,1531992375,C++,C++11,cpp,Accepted,100,51844,1336,61/61
s741361020,p01078,u517998130,1474167477,C++,C++14,cpp,Accepted,0,3580,1363,61/61
s631545094,p01078,u270308012,1474170097,C++,C++14,cpp,Accepted,0,3576,2240,61/61
s899513264,p01078,u095377734,1474170097,C++,C++,cpp,Accepted,0,1308,225,61/61
s464623839,p01078,u629617196,1474171596,C++,C++14,cpp,Accepted,0,3612,1364,61/61
s337475812,p01078,u395174218,1474171691,C++,C++,cpp,Accepted,70,16700,1045,61/61
s454676431,p01078,u414351000,1474174727,C++,C++11,cpp,Accepted,0,3544,751,61/61
s674804865,p01078,u851042644,1474175135,C++,C++,cpp,Accepted,0,1228,1707,61/61
s876212268,p01078,u987061230,1474178550,C++,C++,cpp,Accepted,0,1232,849,61/61
s460142482,p01078,u113716229,1474179337,C++,C++11,cpp,Accepted,0,3568,2975,61/61
s265778835,p01078,u320244046,1474180090,C++,C++14,cpp,Accepted,0,3668,469,61/61
s032936760,p01078,u985599938,1474183583,C++,C++,cpp,Accepted,50,19288,3163,61/61
s574325224,p01078,u529386725,1474459746,C++,C++14,cpp,Accepted,0,3624,1364,61/61
s994173856,p01078,u796627333,1507448398,C++,C++14,cpp,Accepted,0,2880,285,61/61
s337905587,p01078,u095377734,1507463143,C++,C++11,cpp,Accepted,0,3484,228,61/61
s219591569,p01078,u697145890,1512520939,C++,C++,cpp,Accepted,50,19256,1677,61/61
s639283506,p01078,u231562319,1520690519,C++,C++14,cpp,Accepted,0,3496,2267,61/61
s054315794,p01078,u137027976,1565853527,C++,C++,cpp,Accepted,0,3576,2947,61/61
s028257257,p01078,u697393816,1561538556,C++,C++14,cpp,Accepted,140,36260,4317,61/61
s521550625,p01078,u215662268,1560942800,C++,C++14,cpp,Accepted,0,3616,1373,61/61
s977534823,p01078,u929568713,1532692938,C++,C++14,cpp,Accepted,0,3456,1193,61/61
s782338681,p01078,u847467233,1531485371,Python,Python3,py,Accepted,20,5692,258,61/61
