submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s082285100,p00916,u177389471,1546262034,C++,C++14,cpp,Accepted,70,3760,1326,1/1
s533768659,p00916,u197853378,1559556546,C++,C++14,cpp,Accepted,80,3228,2104,1/1
s054321953,p00916,u788273968,1404482312,C++,C++,cpp,Accepted,180,5068,2511,1/1
s517529082,p00916,u211535951,1404549638,C++,C++,cpp,Accepted,500,2244,2816,1/1
s843499920,p00916,u011621222,1407032758,C++,C++,cpp,Accepted,50,2532,4160,1/1
s145239521,p00916,u363099060,1409051051,C++,C++11,cpp,Accepted,120,5884,3505,1/1
s231840235,p00916,u043835806,1409126750,C++,C++11,cpp,Accepted,30,1604,1756,1/1
s189331116,p00916,u915761101,1411711693,C++,C++,cpp,Accepted,790,4628,2211,1/1
s339266285,p00916,u289856498,1412313373,C++,C++,cpp,Accepted,280,10916,2502,1/1
s825594973,p00916,u756658071,1412315884,C++,C++,cpp,Accepted,30,1784,2041,1/1
s266227299,p00916,u525048109,1412590037,C++,C++11,cpp,Accepted,110,1752,3526,1/1
s216603191,p00916,u418253672,1413183910,C++,C++11,cpp,Accepted,1000,2424,2106,1/1
s369286201,p00916,u676399799,1413214975,C++,C++,cpp,Accepted,150,2116,1575,1/1
s392066586,p00916,u827448139,1414924855,C++,C++11,cpp,Accepted,40,1912,1338,1/1
s551259937,p00916,u907526155,1415955560,C++,C++,cpp,Accepted,130,4800,10432,1/1
s299207870,p00916,u907526155,1415958587,C++,C++,cpp,Accepted,130,4812,2168,1/1
s570581135,p00916,u664278326,1417107850,C++,C++,cpp,Accepted,210,6232,1707,1/1
s562678746,p00916,u551847319,1417248931,C++,C++11,cpp,Accepted,210,1944,2211,1/1
s672617155,p00916,u553881259,1417583999,C++,C++11,cpp,Accepted,80,1508,2951,1/1
s190531155,p00916,u553881259,1417584623,C++,C++11,cpp,Accepted,60,1428,2400,1/1
s944337137,p00916,u553881259,1417584816,C++,C++11,cpp,Accepted,60,1432,2391,1/1
s072491781,p00916,u822298456,1419651260,C++,C++,cpp,Accepted,60,3968,2248,1/1
s611054472,p00916,u297043950,1422051019,C++,C++,cpp,Accepted,40,1892,1975,1/1
s856049048,p00916,u011621222,1422421295,C++,C++,cpp,Accepted,30,1932,2815,1/1
s064594306,p00916,u011621222,1422422725,C++,C++,cpp,Accepted,50,2664,1672,1/1
s150441864,p00916,u011621222,1422424744,C++,C++,cpp,Accepted,40,2196,1620,1/1
s277421870,p00916,u973689568,1422444573,C++,C++,cpp,Accepted,40,2084,1959,1/1
s887754407,p00916,u458173932,1427912364,C++,C++11,cpp,Accepted,240,6468,1531,1/1
s331228607,p00916,u923320778,1431937807,C++,C++,cpp,Accepted,40,2104,1731,1/1
s625261920,p00916,u967850487,1432645074,C++,C++,cpp,Accepted,60,2952,1781,1/1
s794062141,p00916,u855989123,1435508155,C++,C++11,cpp,Accepted,140,2116,2864,1/1
s946838011,p00916,u116766943,1437634751,C++,C++,cpp,Accepted,430,1744,3016,1/1
s784314699,p00916,u690860505,1439974511,C++,C++11,cpp,Accepted,40,1848,2474,1/1
s335859857,p00916,u117454239,1443157085,C++,C++,cpp,Accepted,240,1696,1800,1/1
s202454917,p00916,u011621222,1445864739,C++,C++,cpp,Accepted,230,2124,3794,1/1
s635587585,p00916,u159790944,1446709586,C++,C++,cpp,Accepted,2320,2556,6139,1/1
s675648839,p00916,u159790944,1446793208,C++,C++11,cpp,Accepted,330,1632,1577,1/1
s341697234,p00916,u159790944,1446793334,C++,C++11,cpp,Accepted,290,1616,1597,1/1
s431141819,p00916,u519166186,1447091951,C++,C++,cpp,Accepted,30,1500,1958,1/1
s885315732,p00916,u519166186,1447092075,C++,C++,cpp,Accepted,30,1500,1958,1/1
s422247532,p00916,u334031393,1447597327,C++,C++11,cpp,Accepted,20,3800,1567,1/1
s388843063,p00916,u355552770,1447846284,C++,C++11,cpp,Accepted,30,4368,3380,1/1
s610523391,p00916,u390862001,1448631766,C++,C++,cpp,Accepted,40,2116,1608,1/1
s206139113,p00916,u207430593,1449133223,C++,C++11,cpp,Accepted,40,5760,2320,1/1
s137256287,p00916,u468956778,1455283453,C++,C++11,cpp,Accepted,60,4496,2074,1/1
s282355702,p00916,u468956778,1455283467,C++,C++11,cpp,Accepted,410,12744,2074,1/1
s637054304,p00916,u095377734,1456813965,C++,C++,cpp,Accepted,30,1968,2245,1/1
s263305643,p00916,u313705878,1458583698,C++,C++11,cpp,Accepted,170,3160,2500,1/1
s419196794,p00916,u343612457,1458742739,C++,C++,cpp,Accepted,370,2204,2020,1/1
