submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s719924747,p03057,u828766688,1600988836,Python,PyPy3 (7.3.0),py,Accepted,160.0,81568.0,4693,
s889372957,p03057,u353919145,1600900654,C++,C++ (Clang 10.0.0),cpp,Accepted,15.0,7212.0,2291,
s174200239,p03057,u394814022,1600900630,C++,C++ (Clang 10.0.0),cpp,Accepted,17.0,7248.0,2512,
s626098716,p03057,u495170989,1600866869,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,4716.0,946,
s957130190,p03057,u018679195,1600793449,C++,C++ (Clang 10.0.0),cpp,Accepted,19.0,6528.0,2288,
s450622712,p03057,u872712980,1600793403,C++,C++ (Clang 10.0.0),cpp,Accepted,17.0,6516.0,2288,
s999341587,p03057,u872712980,1600793352,C++,C++ (Clang 10.0.0),cpp,Accepted,16.0,6400.0,2634,
s482287871,p03057,u872712980,1600793314,C++,C++ (Clang 10.0.0),cpp,Accepted,17.0,6516.0,2793,
s597217995,p03057,u135639000,1599835099,C++,C++ (Clang 10.0.0),cpp,Accepted,20.0,6536.0,1051,
s887656056,p03057,u104057163,1599797602,C++,C++ (GCC 9.2.1),cpp,Accepted,29.0,14352.0,7068,
s021579461,p03057,u438646391,1598982555,C++,C++ (GCC 9.2.1),cpp,Accepted,12.0,5500.0,1567,
s842832048,p03057,u051270344,1598328764,C++,C++ (GCC 9.2.1),cpp,Accepted,16.0,6404.0,3519,
s385499684,p03057,u924011226,1596539345,C++,C++ (GCC 9.2.1),cpp,Accepted,14.0,4556.0,2142,
s751296743,p03057,u803115645,1596138908,C++,C++ (GCC 9.2.1),cpp,Accepted,11.0,7008.0,1079,
s140822447,p03057,u752711517,1596137554,C++,C++ (GCC 9.2.1),cpp,Accepted,13.0,5788.0,934,
s632874620,p03057,u004411048,1595382612,C++,C++ (GCC 9.2.1),cpp,Accepted,20.0,6744.0,3541,
s043582607,p03057,u321144111,1595312467,C++,C++ (GCC 9.2.1),cpp,Accepted,19.0,6752.0,1254,
s893560417,p03057,u878185566,1594700011,C++,C++ (GCC 9.2.1),cpp,Accepted,17.0,5232.0,865,
s246186818,p03057,u454243544,1594309984,C++,C++ (GCC 9.2.1),cpp,Accepted,14.0,4716.0,2296,
s806960994,p03057,u185303454,1593979098,C++,C++ (GCC 9.2.1),cpp,Accepted,18.0,9016.0,6640,
s828923417,p03057,u443685186,1593387441,C++,C++ (GCC 9.2.1),cpp,Accepted,33.0,14512.0,4755,
s358190089,p03057,u710376653,1593274411,C++,C++ (GCC 9.2.1),cpp,Accepted,12.0,5352.0,1403,
s748759768,p03057,u898167769,1592354145,C++,C++14 (GCC 5.4.1),cpp,Accepted,13.0,4116.0,6720,
s778011266,p03057,u504103417,1591670928,C++,C++14 (GCC 5.4.1),cpp,Accepted,32.0,4612.0,2367,
s126697502,p03057,u816631826,1591498091,C++,C++ (GCC 5.4.1),cpp,Accepted,4.0,2048.0,1167,
s298848011,p03057,u571355524,1591393290,C++,C++ (GCC 5.4.1),cpp,Accepted,5.0,2048.0,1465,
s234532170,p03057,u226843724,1591384437,C++,C++14 (GCC 5.4.1),cpp,Accepted,10.0,2180.0,1439,
s451443576,p03057,u863370423,1591322515,C++,C++ (GCC 5.4.1),cpp,Accepted,4.0,2816.0,1215,
s217619824,p03057,u089230684,1591317715,C++,C++14 (Clang 3.8.0),cpp,Accepted,5.0,3584.0,1251,
s932552400,p03057,u002023395,1591118133,C++,C++14 (GCC 5.4.1),cpp,Accepted,52.0,4612.0,2303,
s630638420,p03057,u713368169,1590680198,C++,C++14 (GCC 5.4.1),cpp,Accepted,4.0,2048.0,1649,
s754194912,p03057,u084411645,1590640599,C++,C++14 (GCC 5.4.1),cpp,Accepted,12.0,6660.0,1692,
s685858281,p03057,u338943647,1590202640,C++,C++14 (GCC 5.4.1),cpp,Accepted,12.0,1280.0,3004,
s288471518,p03057,u422633119,1590092392,C++,C++14 (GCC 5.4.1),cpp,Accepted,11.0,3716.0,3282,
s008687508,p03057,u962264371,1589111385,C++,C++14 (GCC 5.4.1),cpp,Accepted,4.0,1556.0,2504,
s447077598,p03057,u468700753,1588477326,C++,C++14 (GCC 5.4.1),cpp,Accepted,7.0,4500.0,2089,
s926261899,p03057,u723721005,1588469709,C++,C++14 (GCC 5.4.1),cpp,Accepted,4.0,1280.0,1307,
s929075416,p03057,u742529680,1588444691,C++,C++14 (GCC 5.4.1),cpp,Accepted,11.0,2808.0,4648,
s757030761,p03057,u741086489,1587905619,C++,C++14 (GCC 5.4.1),cpp,Accepted,5.0,4480.0,1522,
s611804980,p03057,u228297051,1587275019,C++,C++14 (GCC 5.4.1),cpp,Accepted,8.0,6400.0,3717,
s594360503,p03057,u500968413,1587089596,C++,C++14 (GCC 5.4.1),cpp,Accepted,13.0,4352.0,1942,
s107001381,p03057,u996283645,1586890072,C++,C++14 (GCC 5.4.1),cpp,Accepted,12.0,2560.0,2708,
s948659290,p03057,u120305309,1586727458,C++,C++14 (GCC 5.4.1),cpp,Accepted,4.0,1360.0,1769,
