submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s029715042,p00615,u642922430,1405395410,C++,C++,cpp,Accepted,10,1256,712,4/4
s075298133,p00615,u393475075,1407844178,C++,C++,cpp,Accepted,10,1252,314,4/4
s716297318,p00615,u332822187,1409915546,C++,C++,cpp,Accepted,10,1420,1062,4/4
s185915716,p00615,u278285028,1411467607,C++,C++,cpp,Accepted,20,1600,634,4/4
s179959104,p00615,u553881259,1413005356,C++,C++11,cpp,Accepted,20,1320,565,4/4
s439077976,p00615,u615353970,1413111965,C++,C++,cpp,Accepted,20,1292,644,4/4
s281819914,p00615,u923320778,1413886725,C++,C++,cpp,Accepted,20,1252,357,4/4
s408476660,p00615,u228756885,1414584626,C++,C++,cpp,Accepted,20,1312,865,4/4
s514716640,p00615,u297043950,1418371346,C++,C++,cpp,Accepted,20,1292,890,4/4
s090385578,p00615,u812047151,1419525771,C++,C++,cpp,Accepted,20,1348,945,4/4
s650447506,p00615,u231562319,1424032127,C++,C++,cpp,Accepted,0,1368,440,4/4
s840601064,p00615,u214600613,1424936451,C++,C++,cpp,Accepted,10,1292,630,4/4
s509900767,p00615,u422939201,1426674204,C++,C++,cpp,Accepted,10,1292,755,4/4
s532117646,p00615,u615353970,1426675910,C++,C++,cpp,Accepted,10,1296,755,4/4
s181248306,p00615,u542962065,1428278108,C++,C++,cpp,Accepted,10,1348,1099,4/4
s890649638,p00615,u745328149,1431494992,C++,C++,cpp,Accepted,10,1260,384,4/4
s977173837,p00615,u937978414,1433334137,C++,C++11,cpp,Accepted,20,1344,513,4/4
s452416502,p00615,u779183052,1437954335,C++,C++,cpp,Accepted,0,1108,678,4/4
s650317001,p00615,u779183052,1437994122,C++,C++,cpp,Accepted,0,1104,681,4/4
s776639784,p00615,u982302262,1439720219,C++,C++,cpp,Accepted,10,1348,495,4/4
s696561638,p00615,u113716229,1443355948,C++,C++,cpp,Accepted,10,1348,400,4/4
s745723848,p00615,u765197056,1447114825,C++,C++,cpp,Accepted,10,1316,676,4/4
s920570733,p00615,u467175809,1449035023,C++,C++,cpp,Accepted,20,3096,668,4/4
s378039523,p00615,u852311840,1451037474,C++,C++,cpp,Accepted,10,1252,375,4/4
s265509096,p00615,u823513038,1457584505,C++,C++11,cpp,Accepted,0,2708,400,4/4
s239287959,p00615,u188938853,1459343858,C++,C++,cpp,Accepted,20,1296,460,4/4
