submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s020178567,p01107,u998437062,1530840121,C++,C++14,cpp,Accepted,0,3084,1302,2/2
s435010508,p01107,u998437062,1530845490,C++,C++14,cpp,Accepted,460,3396,1266,2/2
s822123391,p01107,u640847666,1558971822,C++,C++14,cpp,Accepted,0,3276,1450,2/2
s525137447,p01107,u095377734,1500966759,C++,C++11,cpp,Accepted,0,3188,927,2/2
s594398246,p01107,u924665348,1500967176,C++,C++11,cpp,Accepted,0,3328,1497,2/2
s177312925,p01107,u962041986,1500982270,C++,C++,cpp,Accepted,0,3192,1165,2/2
s018230402,p01107,u962041986,1500982668,C++,C++,cpp,Accepted,0,3184,1005,2/2
s222519383,p01107,u700120734,1501092287,C++,C++14,cpp,Accepted,0,3124,2763,2/2
s444522830,p01107,u923320778,1501131500,C++,C++,cpp,Accepted,10,4092,1996,2/2
s446615739,p01107,u553881259,1501214727,C++,C++14,cpp,Accepted,50,4112,3660,2/2
s202751118,p01107,u553881259,1501214916,C++,C++14,cpp,Accepted,30,4240,3951,2/2
s298759239,p01107,u300645821,1501604908,C++,C++,cpp,Accepted,0,3156,1204,2/2
s041128246,p01107,u777126276,1501905643,C++,C++11,cpp,Accepted,0,3020,1652,2/2
s510068416,p01107,u117454239,1502269849,C++,C++,cpp,Accepted,0,3224,1301,2/2
s739870340,p01107,u011621222,1502474421,C++,C++14,cpp,Accepted,0,2568,815,2/2
s748868358,p01107,u116766943,1503081146,C++,C++,cpp,Accepted,0,3224,3550,2/2
s207551410,p01107,u116766943,1503081193,C++,C++,cpp,Accepted,0,3392,2588,2/2
s577390038,p01107,u116766943,1503081226,C++,C++,cpp,Accepted,0,3416,1724,2/2
s500928679,p01107,u034373793,1513348486,C++,C++14,cpp,Accepted,0,3180,3423,2/2
s882462651,p01107,u530523861,1514427327,C++,C++11,cpp,Accepted,430,3364,2339,2/2
s218339632,p01107,u697145890,1514765347,C++,C++,cpp,Accepted,0,3156,5213,2/2
s198981622,p01107,u011621222,1516487882,C++,C++14,cpp,Accepted,30,5128,3335,2/2
s078940762,p01107,u580482263,1525713747,C++,C++,cpp,Accepted,0,3076,1308,2/2
s261136684,p01107,u172120093,1527596364,C++,C++,cpp,Accepted,0,3136,1715,2/2
s327774460,p01107,u929568713,1528630517,C++,C++14,cpp,Accepted,50,4068,4959,2/2
s940039844,p01107,u723366037,1530563132,C++,C++14,cpp,Accepted,0,3276,1740,2/2
s258768108,p01107,u723366037,1530563584,C++,C++14,cpp,Accepted,0,3248,1323,2/2
s841924201,p01107,u214600613,1530701349,C++,C++11,cpp,Accepted,0,3196,2244,2/2
s718229717,p01107,u851978744,1597682872,C++,C++14,cpp,Accepted,530,3220,1321,2/2
s338728223,p01107,u970313043,1597676370,C++,C++14,cpp,Accepted,4070,3412,4100,2/2
s334344170,p01107,u276096405,1597672518,C++,C++14,cpp,Accepted,0,2636,5114,2/2
s278483696,p01107,u650677336,1597672038,C++,C++14,cpp,Accepted,990,3216,1928,2/2
s497209579,p01107,u483930210,1597670558,C++,C++14,cpp,Accepted,290,3120,2998,2/2
s041072045,p01107,u987874945,1592121848,C++,C++14,cpp,Accepted,0,3260,2062,2/2
s780726816,p01107,u651273776,1589637225,C++,C++14,cpp,Accepted,0,3340,1995,2/2
s281408074,p01107,u654879397,1588304119,C++,C++14,cpp,Accepted,0,3192,2621,2/2
s768859886,p01107,u102030241,1586230006,C++,C++14,cpp,Accepted,5000,3140,1551,2/2
s129340218,p01107,u023471147,1585219186,C++,C++14,cpp,Accepted,780,3320,2488,2/2
s458616471,p01107,u519311482,1585199180,C++,C++14,cpp,Accepted,650,3256,24592,2/2
s201103443,p01107,u171377572,1583900679,C++,C++14,cpp,Accepted,20,4516,3404,2/2
s833262342,p01107,u505990483,1579669657,C++,C++11,cpp,Accepted,710,3308,1222,2/2
