submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s713516362,p02789,u658600714,1600767908,Python,PyPy3 (7.3.0),py,Accepted,68.0,61780.0,74,
s180421188,p02789,u428341537,1600760764,Python,Python (3.8.2),py,Accepted,28.0,9068.0,79,
s404889563,p02789,u405733072,1600758105,Python,Python (3.8.2),py,Accepted,25.0,9116.0,94,
s593379153,p02789,u863370423,1600740032,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3604.0,170,
s879325618,p02789,u939271443,1600722308,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3620.0,174,
s879838023,p02789,u024965372,1600718432,Python,Python (3.8.2),py,Accepted,29.0,8960.0,71,
s724392514,p02789,u337018543,1600711213,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3596.0,362,
s060026787,p02789,u339300083,1600705293,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3516.0,149,
s224168233,p02789,u364479077,1600702711,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3612.0,145,
s688979450,p02789,u631558039,1600693271,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3588.0,1762,
s701020398,p02789,u571537830,1600686578,Python,Python (3.8.2),py,Accepted,32.0,9120.0,83,
s854199286,p02789,u008778526,1600658624,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3632.0,147,
s457473062,p02789,u595949581,1600640404,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3640.0,1942,
s780968175,p02789,u434874161,1600639914,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3608.0,1594,
s357499300,p02789,u014139588,1600610940,Python,Python (3.8.2),py,Accepted,26.0,9044.0,63,
s448056605,p02789,u121708600,1600599462,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3644.0,849,
s040378571,p02789,u926584914,1600592611,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3676.0,172,
s052741762,p02789,u848097937,1600546687,Python,Python (3.8.2),py,Accepted,27.0,9148.0,74,
s542534356,p02789,u097161601,1600541670,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3632.0,277,
s020579900,p02789,u430394202,1600539500,Python,Python (3.8.2),py,Accepted,26.0,9144.0,73,
s636794412,p02789,u427807693,1600535846,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3584.0,238,
s163791463,p02789,u670580484,1600533435,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3636.0,3424,
s774311786,p02789,u556477263,1600533153,Python,Python (3.8.2),py,Accepted,27.0,9096.0,83,
s244718887,p02789,u830745382,1600527138,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3540.0,137,
s344963186,p02789,u246124919,1600479461,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3600.0,475,
s394742069,p02789,u926073965,1600468983,Python,Python (3.8.2),py,Accepted,28.0,8992.0,107,
s507200680,p02789,u018679195,1600455225,C++,C++ (GCC 9.2.1),cpp,Accepted,3.0,1660.0,121,
s478998780,p02789,u669551866,1600452233,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3600.0,5594,
s864759509,p02789,u354787736,1600449241,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3568.0,308,
s365216117,p02789,u570155187,1600445809,Python,PyPy3 (7.3.0),py,Accepted,322.0,64380.0,77,
s167313543,p02789,u318661636,1600432969,Python,Python (3.8.2),py,Accepted,28.0,9072.0,79,
s770444828,p02789,u929569377,1600427999,Python,Python (3.8.2),py,Accepted,27.0,9052.0,193,
s942283603,p02789,u884476319,1600426775,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3648.0,2114,
s707290544,p02789,u515074753,1600379010,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3592.0,209,
s951449451,p02789,u272975200,1600376329,Python,Python (3.8.2),py,Accepted,26.0,9088.0,78,
s083064966,p02789,u806320475,1600372483,C++,C++ (GCC 9.2.1),cpp,Accepted,11.0,3600.0,218,
s741942501,p02789,u363961322,1600368834,Python,Python (3.8.2),py,Accepted,26.0,9072.0,88,
s623058133,p02789,u574671790,1600356312,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3512.0,160,
s117889258,p02789,u083006500,1600354214,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3572.0,142,
s499309642,p02789,u855388824,1600344246,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3544.0,188,
s835383068,p02789,u528045862,1600342159,Python,PyPy3 (7.3.0),py,Accepted,75.0,61624.0,66,
s037586905,p02789,u055526866,1600339589,C++,C++ (GCC 9.2.1),cpp,Accepted,4.0,3584.0,179,
s742106410,p02789,u353919145,1600337775,C++,C++ (Clang 10.0.0),cpp,Accepted,6.0,3148.0,129,
s656852308,p02789,u018679195,1600330374,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,1600.0,197,
s403559018,p02789,u687416863,1600324821,Python,Python (3.8.2),py,Accepted,30.0,9036.0,72,
s477996751,p02789,u985625318,1600317063,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3520.0,156,
s418845447,p02789,u716895502,1600297986,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3740.0,879,
s482777801,p02789,u214864255,1600292884,Python,Python (3.8.2),py,Accepted,23.0,8900.0,85,
s082304205,p02789,u963301506,1600291733,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3644.0,304,
s970903000,p02789,u005072763,1600289730,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3556.0,254,
s987753778,p02789,u793821463,1600285480,Python,Python (3.8.2),py,Accepted,27.0,9100.0,76,
