submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s967693267,p02106,u318856271,1490250714,C++,C++11,cpp,Accepted,230,60548,4366,48/48
s106638375,p02106,u851042644,1490253464,C++,C++11,cpp,Accepted,1750,28360,2542,48/48
s771362692,p02106,u849555829,1490253505,C++,C++14,cpp,Accepted,210,36012,2725,48/48
s218546603,p02106,u664278326,1490254945,C++,C++14,cpp,Accepted,1000,38392,3279,48/48
s058805360,p02106,u095377734,1490443314,C++,C++11,cpp,Accepted,340,15316,2175,48/48
s643193933,p02106,u095377734,1490443444,C++,C++11,cpp,Accepted,340,14072,2175,48/48
s397825046,p02106,u043085590,1490540964,C++,C++14,cpp,Accepted,220,60696,4366,48/48
s946772137,p02106,u117454239,1490635734,C++,C++,cpp,Accepted,440,102768,2606,48/48
s671382104,p02106,u434428594,1490691943,C++,C++14,cpp,Accepted,460,15488,3504,48/48
s664654075,p02106,u923320778,1506667093,C++,C++,cpp,Accepted,330,34608,2546,48/48
s886079736,p02106,u095377734,1506692527,C++,C++11,cpp,Accepted,340,14124,2186,48/48
s668609777,p02106,u117454239,1507861832,C++,C++,cpp,Accepted,370,102752,2606,48/48
s283634926,p02106,u186082958,1512560748,C++,C++14,cpp,Accepted,1740,55368,4281,48/48
s183058978,p02106,u046809180,1516624345,C++,C++14,cpp,Accepted,390,53924,2968,48/48
s137724339,p02106,u046809180,1518436376,C++,C++14,cpp,Accepted,370,43800,3738,48/48
s683417145,p02106,u697145890,1529920487,C++,C++,cpp,Accepted,250,55136,5087,48/48
s087872709,p02106,u697145890,1529920754,C++,C++,cpp,Accepted,260,55164,5126,48/48
s229184250,p02106,u697145890,1529920855,C++,C++11,cpp,Accepted,320,56720,5126,48/48
s340347593,p02106,u697145890,1529920918,C++,C++,cpp,Accepted,250,55164,5126,48/48
s729092765,p02106,u697145890,1529921313,C++,C++,cpp,Accepted,230,55596,5286,48/48
s311623069,p02106,u514597327,1569065412,C++,C++11,cpp,Accepted,370,37180,5730,48/48
s157540805,p02106,u608725998,1564627162,C++,C++14,cpp,Accepted,1050,60100,4353,48/48
s958112248,p02106,u215662268,1560342871,C++,C++14,cpp,Accepted,970,52960,3232,48/48
s766205402,p02106,u231562319,1557001146,C++,C++14,cpp,Accepted,1650,87640,3212,48/48
