submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s492980629,p03171,u878934642,1600808105,C++,C++ (GCC 9.2.1),cpp,Accepted,153.0,74288.0,1708,
s197984793,p03171,u171059364,1600805120,C++,C++ (GCC 9.2.1),cpp,Accepted,137.0,74576.0,980,
s519588409,p03171,u709144352,1600748795,C++,C++ (Clang 10.0.0),cpp,Accepted,99.0,73384.0,798,
s204560541,p03171,u161190523,1600742080,C++,C++ (GCC 9.2.1),cpp,Accepted,134.0,95884.0,1418,
s424662017,p03171,u353919145,1600726691,C++,C++ (GCC 9.2.1),cpp,Accepted,237.0,144884.0,658,
s542813723,p03171,u851024856,1600725463,C++,C++ (GCC 9.2.1),cpp,Accepted,94.0,73700.0,874,
s212954400,p03171,u353919145,1600720229,C++,C++ (GCC 9.2.1),cpp,Accepted,235.0,144956.0,1389,
s601439776,p03171,u556120601,1600711305,C++,C++ (GCC 9.2.1),cpp,Accepted,128.0,58756.0,2237,
s988192211,p03171,u565906751,1600684110,C++,C++ (GCC 9.2.1),cpp,Accepted,88.0,73836.0,994,
s355496417,p03171,u878934642,1600674223,C++,C++ (GCC 9.2.1),cpp,Accepted,89.0,74044.0,2115,
s418292665,p03171,u883654549,1600662335,C++,C++ (GCC 9.2.1),cpp,Accepted,122.0,49988.0,655,
s133019519,p03171,u883654549,1600662251,C++,C++ (GCC 9.2.1),cpp,Accepted,188.0,155676.0,719,
s235097141,p03171,u603846802,1600659461,C++,C++ (GCC 9.2.1),cpp,Accepted,57.0,49812.0,1458,
s836865914,p03171,u448290027,1600645451,C++,C++ (GCC 9.2.1),cpp,Accepted,67.0,73668.0,2942,
s247569001,p03171,u758815106,1600634953,Python,PyPy3 (7.3.0),py,Accepted,241.0,135240.0,416,
s130126445,p03171,u513210134,1600633521,C++,C++ (GCC 9.2.1),cpp,Accepted,126.0,74188.0,2486,
s493094101,p03171,u331842396,1600632164,C++,C++ (GCC 9.2.1),cpp,Accepted,235.0,144840.0,2268,
s276856531,p03171,u832564194,1600631702,C++,C++ (GCC 9.2.1),cpp,Accepted,237.0,144824.0,2267,
s711202257,p03171,u193531930,1600627288,C++,C++ (GCC 9.2.1),cpp,Accepted,120.0,73920.0,795,
s204518907,p03171,u763549942,1600626847,C++,C++ (GCC 9.2.1),cpp,Accepted,66.0,74016.0,981,
s891485435,p03171,u193531930,1600626053,C++,C++ (GCC 9.2.1),cpp,Accepted,102.0,74436.0,723,
s695419515,p03171,u193531930,1600625701,C++,C++ (GCC 9.2.1),cpp,Accepted,113.0,74264.0,1001,
s606766627,p03171,u193531930,1600621449,C++,C++ (GCC 9.2.1),cpp,Accepted,77.0,74092.0,683,
s721837084,p03171,u816631826,1600609884,C++,C++ (GCC 9.2.1),cpp,Accepted,115.0,58764.0,794,
s726552407,p03171,u966784032,1600589442,C++,C++ (GCC 9.2.1),cpp,Accepted,48.0,49824.0,1370,
s562065906,p03171,u829019938,1600576332,C++,C++ (GCC 9.2.1),cpp,Accepted,50.0,49944.0,1880,
s402994297,p03171,u835779522,1600562248,C++,C++ (GCC 9.2.1),cpp,Accepted,69.0,73680.0,1254,
s534321808,p03171,u644773989,1600561356,C++,C++ (GCC 9.2.1),cpp,Accepted,113.0,49988.0,946,
s787826304,p03171,u089230684,1600554127,C++,C++ (GCC 9.2.1),cpp,Accepted,152.0,131816.0,554,
s286212284,p03171,u929734172,1600550113,C++,C++ (GCC 9.2.1),cpp,Accepted,113.0,74072.0,1529,
s997270956,p03171,u423168016,1600545656,C++,C++ (GCC 9.2.1),cpp,Accepted,241.0,144568.0,716,
s591338374,p03171,u688660263,1600509504,C++,C++ (GCC 9.2.1),cpp,Accepted,105.0,74212.0,984,
