submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s374018555,p02581,u571152872,1600777108,C++,C++ (GCC 9.2.1),cpp,Accepted,146.0,17236.0,2015,
s087060343,p02581,u571152872,1600776432,C++,C++ (GCC 9.2.1),cpp,Accepted,168.0,17312.0,1978,
s133051047,p02581,u571152872,1600775115,C++,C++ (GCC 9.2.1),cpp,Accepted,164.0,17244.0,2184,
s435888615,p02581,u571152872,1600774726,C++,C++ (GCC 9.2.1),cpp,Accepted,155.0,17256.0,2119,
s242764340,p02581,u570601094,1600733360,C++,C++ (GCC 9.2.1),cpp,Accepted,1152.0,35512.0,3203,
s770568000,p02581,u570601094,1600732961,C++,C++ (GCC 9.2.1),cpp,Accepted,1109.0,35484.0,2572,
s908930436,p02581,u386107860,1600721210,C++,C++ (GCC 9.2.1),cpp,Accepted,186.0,19700.0,1112,
s922775116,p02581,u042483626,1600696036,C++,C++ (GCC 9.2.1),cpp,Accepted,246.0,19552.0,1863,
s781060800,p02581,u763881112,1600602902,C++,C++ (GCC 9.2.1),cpp,Accepted,1292.0,35432.0,61404,
s028707463,p02581,u572969416,1600437310,C++,C++ (GCC 9.2.1),cpp,Accepted,288.0,19488.0,1631,
s728507080,p02581,u010767665,1600430749,C++,C++ (GCC 9.2.1),cpp,Accepted,403.0,19564.0,6617,
s481408989,p02581,u133391510,1600388661,C++,C++ (GCC 9.2.1),cpp,Accepted,432.0,19544.0,63737,
s646762602,p02581,u020923979,1600343181,C++,C++ (GCC 9.2.1),cpp,Accepted,255.0,35252.0,2552,
s521980035,p02581,u291434263,1600342305,C++,C++ (GCC 9.2.1),cpp,Accepted,285.0,18668.0,1705,
s651746784,p02581,u770018088,1600280641,C++,C++ (GCC 9.2.1),cpp,Accepted,242.0,19484.0,1680,
s082788628,p02581,u879436400,1600118457,C++,C++ (GCC 9.2.1),cpp,Accepted,380.0,19436.0,2222,
s875776604,p02581,u781095600,1600114958,C++,C++ (GCC 9.2.1),cpp,Accepted,379.0,19588.0,1513,
s252877253,p02581,u303964289,1600070152,C++,C++ (GCC 9.2.1),cpp,Accepted,244.0,19488.0,7390,
s739814409,p02581,u478275206,1600054932,C++,C++ (GCC 9.2.1),cpp,Accepted,1212.0,144532.0,1603,
s355552062,p02581,u478275206,1600054087,C++,C++ (GCC 9.2.1),cpp,Accepted,1218.0,144604.0,2008,
s029715208,p02581,u452118336,1599991173,C++,C++ (GCC 9.2.1),cpp,Accepted,447.0,35092.0,1375,
s219344749,p02581,u965602776,1599989107,C++,C++ (GCC 9.2.1),cpp,Accepted,407.0,19424.0,1560,
s353714043,p02581,u603303736,1599969679,C++,C++ (GCC 9.2.1),cpp,Accepted,298.0,19308.0,6951,
s336093415,p02581,u603303736,1599969499,C++,C++ (GCC 9.2.1),cpp,Accepted,1895.0,19792.0,7108,
s387782664,p02581,u986620720,1599944716,C++,C++ (GCC 9.2.1),cpp,Accepted,259.0,19644.0,1398,
s504058480,p02581,u089230684,1599914166,C++,C++ (GCC 9.2.1),cpp,Accepted,110.0,19568.0,2080,
s563997800,p02581,u066369439,1599802182,C++,C++ (GCC 9.2.1),cpp,Accepted,229.0,34932.0,4445,
s987684014,p02581,u436552981,1599760584,C++,C++ (GCC 9.2.1),cpp,Accepted,364.0,19656.0,1327,
s314997674,p02581,u436552981,1599760484,C++,C++ (GCC 9.2.1),cpp,Accepted,330.0,19652.0,1560,
s312779619,p02581,u739318530,1599687251,C++,C++ (GCC 9.2.1),cpp,Accepted,292.0,19732.0,1703,
s512287131,p02581,u734345532,1599686112,C++,C++ (GCC 9.2.1),cpp,Accepted,179.0,19448.0,3354,
s040406514,p02581,u378667182,1599685600,C++,C++ (GCC 9.2.1),cpp,Accepted,416.0,21152.0,1093,
s045143164,p02581,u321593603,1599599582,C++,C++ (GCC 9.2.1),cpp,Accepted,287.0,19640.0,2519,
s892332424,p02581,u321593603,1599599454,C++,C++ (GCC 9.2.1),cpp,Accepted,257.0,19652.0,2312,
s862779040,p02581,u058625538,1599596667,C++,C++ (GCC 9.2.1),cpp,Accepted,1039.0,19628.0,1753,
s978579639,p02581,u263369790,1599594623,C++,C++ (GCC 9.2.1),cpp,Accepted,427.0,19684.0,2015,
s738699225,p02581,u751741878,1599587073,C++,C++ (GCC 9.2.1),cpp,Accepted,189.0,31372.0,1946,
s385709333,p02581,u894379040,1599580841,C++,C++ (GCC 9.2.1),cpp,Accepted,854.0,35208.0,2177,
s669563293,p02581,u274463010,1599565684,C++,C++ (GCC 9.2.1),cpp,Accepted,1510.0,144732.0,1762,
s522471452,p02581,u274463010,1599562714,C++,C++ (GCC 9.2.1),cpp,Accepted,158.0,19644.0,1360,
s316376648,p02581,u274463010,1599561656,C++,C++ (GCC 9.2.1),cpp,Accepted,254.0,19656.0,1271,
s327629414,p02581,u545001286,1599502527,C++,C++ (GCC 9.2.1),cpp,Accepted,478.0,35192.0,2542,
s107344672,p02581,u958973000,1599496330,C++,C++ (GCC 9.2.1),cpp,Accepted,106.0,19632.0,2741,
s246934275,p02581,u545022164,1599484038,C++,C++ (GCC 9.2.1),cpp,Accepted,836.0,35508.0,4842,
s543103995,p02581,u563170985,1599469152,C++,C++ (GCC 9.2.1),cpp,Accepted,549.0,19448.0,1558,
s906233423,p02581,u915020369,1599422318,C++,C++ (GCC 9.2.1),cpp,Accepted,140.0,19528.0,2818,
