submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s920923299,p03381,u355853184,1601427633,Python,Python (3.8.2),py,Accepted,219.0,30668.0,222,
s326646069,p03381,u367958900,1601212654,C++,C++ (GCC 9.2.1),cpp,Accepted,346.0,5080.0,425,
s310862738,p03381,u367958900,1601212395,C++,C++ (GCC 9.2.1),cpp,Accepted,358.0,5004.0,476,
s767153315,p03381,u043048943,1600909114,Python,PyPy3 (7.3.0),py,Accepted,523.0,122112.0,432,
s910408786,p03381,u997722198,1600394845,C++,C++ (GCC 9.2.1),cpp,Accepted,67.0,8252.0,1020,
s525014690,p03381,u826504250,1600201553,C++,C++ (GCC 9.2.1),cpp,Accepted,60.0,5036.0,468,
s303556643,p03381,u061537492,1600201535,C++,C++ (GCC 9.2.1),cpp,Accepted,59.0,5092.0,548,
s409595036,p03381,u760771686,1599875093,Python,PyPy3 (7.3.0),py,Accepted,572.0,110252.0,288,
s379375324,p03381,u023229441,1599867646,Python,PyPy3 (7.3.0),py,Accepted,188.0,104844.0,197,
s733286344,p03381,u782144261,1599585023,C++,C++ (GCC 9.2.1),cpp,Accepted,387.0,4836.0,851,
s653571220,p03381,u782144261,1599584863,C++,C++ (GCC 9.2.1),cpp,Accepted,384.0,4812.0,852,
s522544730,p03381,u103611264,1599515157,C++,C++ (GCC 9.2.1),cpp,Accepted,66.0,4944.0,368,
s476423757,p03381,u906832993,1599396742,C++,C++ (GCC 9.2.1),cpp,Accepted,342.0,5568.0,604,
s485294939,p03381,u830745382,1599252853,C++,C++ (GCC 9.2.1),cpp,Accepted,383.0,4776.0,341,
s792820648,p03381,u973972117,1599017052,Python,Python (3.8.2),py,Accepted,180.0,30900.0,337,
s195029993,p03381,u148425972,1599009963,C++,C++ (GCC 9.2.1),cpp,Accepted,57.0,4760.0,1871,
s044973299,p03381,u450179832,1598906209,C++,C++ (GCC 9.2.1),cpp,Accepted,61.0,7900.0,700,
s266418232,p03381,u367701763,1598846968,Python,PyPy3 (7.3.0),py,Accepted,191.0,104892.0,160,
s756045128,p03381,u564589929,1598573283,Python,Python (3.8.2),py,Accepted,163.0,30808.0,1172,
s091793947,p03381,u249648515,1598569009,C++,C++ (GCC 9.2.1),cpp,Accepted,58.0,4776.0,638,
s771766298,p03381,u087802159,1597773183,C++,C++ (GCC 9.2.1),cpp,Accepted,67.0,4840.0,937,
s362725803,p03381,u714232191,1595872808,C++,C++ (GCC 9.2.1),cpp,Accepted,368.0,5156.0,480,
s114299385,p03381,u736788838,1595829767,C++,C++ (GCC 9.2.1),cpp,Accepted,55.0,4792.0,913,
s619087654,p03381,u479329399,1595729824,C++,C++ (GCC 9.2.1),cpp,Accepted,60.0,6580.0,621,
s401525222,p03381,u623099583,1595424740,C++,C++ (GCC 9.2.1),cpp,Accepted,359.0,4748.0,2043,
s547281741,p03381,u393558821,1595384269,C++,C++ (GCC 9.2.1),cpp,Accepted,59.0,6704.0,2565,
s340831028,p03381,u323819429,1595177901,C++,C++ (GCC 9.2.1),cpp,Accepted,62.0,6304.0,602,
s117993835,p03381,u730769327,1595046896,Python,Python (3.8.2),py,Accepted,616.0,55000.0,237,
s072931170,p03381,u581094488,1594987480,C++,C++ (GCC 9.2.1),cpp,Accepted,358.0,4728.0,632,
s380689512,p03381,u720150053,1594974203,C++,C++ (GCC 9.2.1),cpp,Accepted,58.0,4892.0,670,
s572194497,p03381,u512127044,1594974166,C++,C++ (GCC 9.2.1),cpp,Accepted,312.0,4764.0,1601,
s504467360,p03381,u687572907,1594934912,C++,C++ (GCC 9.2.1),cpp,Accepted,359.0,6308.0,3423,
s147635255,p03381,u423966555,1594648041,Python,Python (3.8.2),py,Accepted,172.0,30636.0,313,
s943498458,p03381,u371958417,1594601802,C++,C++ (Clang 10.0.0),cpp,Accepted,199.0,4472.0,363,
s798555741,p03381,u576150954,1594548059,C++,C++ (GCC 9.2.1),cpp,Accepted,58.0,4780.0,362,
s978439267,p03381,u602509796,1594354826,C++,C++ (GCC 9.2.1),cpp,Accepted,62.0,4652.0,569,
s131053877,p03381,u757626242,1593527016,C++,C++ (GCC 9.2.1),cpp,Accepted,322.0,16924.0,6428,
s569880467,p03381,u236935954,1593422578,C++,C++ (GCC 9.2.1),cpp,Accepted,320.0,7460.0,767,
s242201735,p03381,u026155812,1593288304,Python,Python (3.8.2),py,Accepted,275.0,32628.0,464,
s496731505,p03381,u679520304,1593045599,Python,PyPy3 (7.3.0),py,Accepted,285.0,109528.0,267,
s654904238,p03381,u369712616,1592950347,C++,C++ (GCC 9.2.1),cpp,Accepted,111.0,4732.0,820,
s795322187,p03381,u633497951,1592824274,C++,C++ (GCC 9.2.1),cpp,Accepted,161.0,13876.0,488,
s847564732,p03381,u692453235,1592632899,Python,Python (3.8.2),py,Accepted,181.0,30820.0,183,
s533068225,p03381,u799751074,1592340032,C++,C++14 (GCC 5.4.1),cpp,Accepted,399.0,5376.0,1013,
s623511096,p03381,u896791216,1592275068,Python,Python (3.4.3),py,Accepted,296.0,25228.0,237,
