submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s890212767,p03068,u610897920,1601474621,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3640.0,8606,
s879964641,p03068,u876953939,1601322946,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3636.0,1953,
s369428808,p03068,u408071652,1601267179,Python,Python (3.8.2),py,Accepted,28.0,8952.0,290,
s393035745,p03068,u408071652,1601267158,Python,PyPy3 (7.3.0),py,Accepted,69.0,61812.0,290,
s457907893,p03068,u629603666,1601266168,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3624.0,281,
s532383397,p03068,u910358825,1601257271,Python,Python (3.8.2),py,Accepted,26.0,9192.0,120,
s838623825,p03068,u168416324,1601221918,Python,Python (3.8.2),py,Accepted,25.0,9152.0,123,
s064344111,p03068,u029000441,1601167358,Python,PyPy3 (7.3.0),py,Accepted,114.0,65540.0,1071,
s690096976,p03068,u521323621,1601072651,Python,Python (3.8.2),py,Accepted,25.0,9152.0,131,
s237999326,p03068,u422272120,1601063296,Python,Python (3.8.2),py,Accepted,25.0,8972.0,171,
s922406380,p03068,u085186789,1601001716,Python,Python (3.8.2),py,Accepted,26.0,9148.0,151,
s482878985,p03068,u760831084,1600992024,Python,Python (3.8.2),py,Accepted,24.0,9112.0,130,
s527364182,p03068,u760831084,1600991870,Python,Python (3.8.2),py,Accepted,25.0,9080.0,159,
s006724399,p03068,u083006500,1600981059,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3452.0,300,
s926104648,p03068,u896301093,1600979565,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3596.0,208,
s715261768,p03068,u045505231,1600958089,Python,Python (3.8.2),py,Accepted,28.0,9344.0,207,
s295587640,p03068,u666550725,1600888857,Python,PyPy3 (7.3.0),py,Accepted,68.0,61896.0,153,
s830426153,p03068,u955248595,1600799342,Python,Python (3.8.2),py,Accepted,28.0,9184.0,154,
s060590380,p03068,u605246849,1600754487,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3636.0,356,
s804514409,p03068,u555962250,1600745494,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3608.0,299,
s613613261,p03068,u798894056,1600743429,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3592.0,504,
s426104628,p03068,u696444274,1600743314,Python,Python (3.8.2),py,Accepted,22.0,9004.0,153,
s072738146,p03068,u104057163,1600720065,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3656.0,328,
s163596813,p03068,u962718741,1600702457,Python,Python (3.8.2),py,Accepted,24.0,9152.0,195,
s946873231,p03068,u629540524,1600671079,Python,Python (3.8.2),py,Accepted,35.0,9796.0,111,
s510206947,p03068,u629540524,1600671039,Python,Python (3.8.2),py,Accepted,33.0,9976.0,122,
s914477731,p03068,u629540524,1600671019,Python,PyPy3 (7.3.0),py,Accepted,82.0,70556.0,122,
s579574665,p03068,u858436319,1600649718,Python,Python (3.8.2),py,Accepted,26.0,9124.0,140,
s008491831,p03068,u983563612,1600646332,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3592.0,391,
s591934176,p03068,u163072432,1600557578,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3600.0,233,
