submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s738970843,p01520,u924665348,1531988747,C++,C++11,cpp,Accepted,0,3104,378,104/104
s532445590,p01520,u589408547,1403934233,C++,C++11,cpp,Accepted,0,1164,513,104/104
s576356263,p01520,u676399799,1404450616,C++,C++,cpp,Accepted,0,1024,303,104/104
s259877640,p01520,u682037079,1405056491,C++,C++,cpp,Accepted,0,1160,625,104/104
s697814125,p01520,u214600613,1412846329,C++,C++,cpp,Accepted,0,1164,638,104/104
s845913466,p01520,u858885710,1416121221,C++,C++,cpp,Accepted,0,1188,347,104/104
s896604885,p01520,u297043950,1417095247,C++,C++,cpp,Accepted,0,1164,842,104/104
s295458769,p01520,u611853667,1419353767,C++,C++,cpp,Accepted,0,1164,297,104/104
s555346118,p01520,u113716229,1422174204,C++,C++,cpp,Accepted,0,1164,314,104/104
s314518809,p01520,u842986906,1425346931,C++,C++,cpp,Accepted,0,1164,247,104/104
s725164206,p01520,u231562319,1425570439,C++,C++,cpp,Accepted,0,1188,353,104/104
s152182131,p01520,u788273968,1426520242,C++,C++,cpp,Accepted,0,1024,270,104/104
s431761671,p01520,u313705878,1427461975,C++,C++11,cpp,Accepted,0,1196,968,104/104
s386037198,p01520,u615353970,1435241092,C++,C++,cpp,Accepted,0,1200,592,104/104
s284138752,p01520,u879745691,1437297549,C++,C++,cpp,Accepted,0,1164,875,104/104
s523129616,p01520,u745328149,1439870039,C++,C++,cpp,Accepted,0,1164,387,104/104
s320730992,p01520,u271023044,1440582393,C++,C++,cpp,Accepted,0,1164,330,104/104
s181658523,p01520,u914140574,1440582785,C++,C++11,cpp,Accepted,0,1160,283,104/104
s411219626,p01520,u749493116,1440582954,C++,C++,cpp,Accepted,0,1164,488,104/104
s193062075,p01520,u942982291,1440657059,C++,C++,cpp,Accepted,0,1164,345,104/104
s081581653,p01520,u542962065,1444366195,C++,C++,cpp,Accepted,0,1164,524,104/104
s528238085,p01520,u214278145,1445588467,C++,C++,cpp,Accepted,0,1168,432,104/104
s198483531,p01520,u645134403,1447039193,C++,C++,cpp,Accepted,0,1164,409,104/104
s652170728,p01520,u700120734,1447719328,C++,C++,cpp,Accepted,0,1164,913,104/104
s765968750,p01520,u137027976,1451893409,C++,C++,cpp,Accepted,0,1148,749,104/104
s883264686,p01520,u852311840,1452071563,C++,C++,cpp,Accepted,180,40224,346,104/104
s957257129,p01520,u117454239,1454677315,C++,C++,cpp,Accepted,0,1188,392,104/104
s559669857,p01520,u426260581,1454736220,C++,C++,cpp,Accepted,0,1164,1120,104/104
s284884757,p01520,u426260581,1454736232,C++,C++,cpp,Accepted,0,1164,1120,104/104
s869366837,p01520,u075627240,1454736513,C++,C++11,cpp,Accepted,0,3096,402,104/104
s044221109,p01520,u079870052,1454737584,C++,C++,cpp,Accepted,0,1164,357,104/104
s829103654,p01520,u764491155,1454738927,C++,C++11,cpp,Accepted,0,3096,658,104/104
s007920101,p01520,u764491155,1454738944,C++,C++11,cpp,Accepted,0,3096,658,104/104
s059795886,p01520,u544156467,1454739910,C++,C++,cpp,Accepted,0,1168,289,104/104
s190969129,p01520,u544156467,1454739918,C++,C++,cpp,Accepted,0,1168,289,104/104
s179405457,p01520,u841011175,1459143666,C++,C++,cpp,Accepted,0,1164,382,104/104
s828236366,p01520,u084540620,1460717454,C++,C++,cpp,Accepted,0,1164,247,104/104
s405181438,p01520,u084540620,1460717631,C++,C++,cpp,Accepted,0,1164,247,104/104
s058729073,p01520,u455494700,1461402073,C++,C++,cpp,Accepted,0,1164,265,104/104
s782181421,p01520,u823513038,1462022992,C++,C++11,cpp,Accepted,0,2724,189,104/104
s613956295,p01520,u823513038,1462023045,C++,C++11,cpp,Accepted,0,2724,170,104/104
s213326103,p01520,u188938853,1462095626,C++,C++,cpp,Accepted,0,1196,567,104/104
s474358486,p01520,u248404432,1466151830,C++,C++,cpp,Accepted,0,1200,1248,104/104
s945565906,p01520,u529214876,1466506035,C++,C++,cpp,Accepted,0,1164,1011,104/104
s578542693,p01520,u796627333,1466864104,C++,C++11,cpp,Accepted,0,2748,379,104/104
s139897596,p01520,u301707458,1467739860,C++,C++,cpp,Accepted,0,1164,369,104/104
s460106025,p01520,u220324665,1478696553,C++,C++14,cpp,Accepted,0,3220,283,104/104
s006236720,p01520,u584110575,1478781908,C++,C++11,cpp,Accepted,0,3204,264,104/104
s573767922,p01520,u697145890,1483346909,C++,C++,cpp,Accepted,0,2752,536,104/104
s177384251,p01520,u988213374,1485073453,C++,C++,cpp,Accepted,0,3064,354,104/104
s314779929,p01520,u705334572,1485083904,C++,C++14,cpp,Accepted,0,3064,287,104/104
s441860771,p01520,u602903519,1485173739,C++,C++,cpp,Accepted,0,3088,499,104/104
s770983609,p01520,u962041986,1486995144,C++,C++,cpp,Accepted,0,3104,196,104/104
s312019078,p01520,u288628876,1500558181,C++,C++,cpp,Accepted,0,3088,740,104/104
s251544314,p01520,u186082958,1510754285,C++,C++14,cpp,Accepted,0,3100,372,104/104
s276992873,p01520,u943155333,1528769906,C++,C++14,cpp,Accepted,0,3080,673,104/104
s137874383,p01520,u609255173,1343219646,C++,C++,cpp,Accepted,0,0,525,104/104
s995130381,p01520,u393475075,1343223072,C++,C++,cpp,Accepted,0,0,255,104/104
s043523939,p01520,u535943957,1343223651,C++,C++,cpp,Accepted,0,0,926,104/104
s872498313,p01520,u270308012,1343276408,C++,C++,cpp,Accepted,0,0,647,104/104
s593301185,p01520,u458173932,1343276837,C++,C++,cpp,Accepted,0,0,433,104/104
s223138609,p01520,u505648358,1343278517,C++,C++,cpp,Accepted,0,0,873,104/104
s724612903,p01520,u116766943,1343304079,C++,C++,cpp,Accepted,0,0,310,104/104
s305863008,p01520,u915493477,1343375299,C++,C++,cpp,Accepted,0,0,542,104/104
s732943383,p01520,u157859087,1343379147,C++,C++,cpp,Accepted,0,0,280,104/104
s529536227,p01520,u615727692,1343392607,C++,C++,cpp,Accepted,0,0,1191,104/104
s556958759,p01520,u392015442,1343464368,C++,C++,cpp,Accepted,0,0,258,104/104
s145556491,p01520,u378761086,1343566313,C++,C++,cpp,Accepted,0,0,324,104/104
s355758326,p01520,u211630862,1343613536,C++,C++,cpp,Accepted,0,0,322,104/104
s930433887,p01520,u266871004,1343626895,C++,C++,cpp,Accepted,0,0,351,104/104
s655763164,p01520,u914140574,1343714417,C++,C++,cpp,Accepted,0,0,325,104/104
s267596573,p01520,u862297061,1343977940,C++,C++,cpp,Accepted,0,0,306,104/104
s152025928,p01520,u263247628,1343978699,C++,C++,cpp,Accepted,0,0,425,104/104
s094681154,p01520,u860016155,1344135832,C++,C++,cpp,Accepted,0,0,406,104/104
s092773785,p01520,u117454239,1344473503,C++,C++,cpp,Accepted,0,0,392,104/104
s660162113,p01520,u274875240,1344689088,C++,C++,cpp,Accepted,0,1188,933,104/104
s680578038,p01520,u642549559,1344858591,C++,C++,cpp,Accepted,0,1164,342,104/104
s624354404,p01520,u183179710,1345477709,C++,C++,cpp,Accepted,0,1240,356,104/104
s315295528,p01520,u498504992,1346036369,C++,C++,cpp,Accepted,0,1164,1230,104/104
s492484223,p01520,u260615292,1346425894,C++,C++,cpp,Accepted,0,1024,334,104/104
s941453520,p01520,u825925708,1346673398,C++,C++,cpp,Accepted,0,1164,366,104/104
s270011737,p01520,u303602145,1347164205,C++,C++,cpp,Accepted,0,1164,427,104/104
s817106212,p01520,u622083648,1347468396,C++,C++,cpp,Accepted,0,1164,411,104/104
s571960023,p01520,u032763525,1347494805,C++,C++,cpp,Accepted,0,1024,336,104/104
s402853884,p01520,u766225878,1347513717,C++,C++,cpp,Accepted,0,1164,261,104/104
s986535069,p01520,u256870555,1347868347,C++,C++,cpp,Accepted,0,1200,775,104/104
s853989734,p01520,u404295326,1348009199,C++,C++,cpp,Accepted,0,1024,293,104/104
s235777486,p01520,u851799777,1348014892,C++,C++,cpp,Accepted,0,1024,373,104/104
