submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s712678283,p01286,u258914056,1545833403,C++,C++,cpp,Accepted,0,2732,2352,1/1
s211553839,p01286,u127504401,1546015537,C++,C++14,cpp,Accepted,10,3184,3800,1/1
s172652742,p01286,u197853378,1546157397,C++,C++14,cpp,Accepted,40,3624,2583,1/1
s999900632,p01286,u358260180,1403871197,C++,C++,cpp,Accepted,20,1584,2979,1/1
s932551580,p01286,u827448139,1404112520,C++,C++11,cpp,Accepted,10,1608,3633,1/1
s910732710,p01286,u766225878,1407032924,C++,C++11,cpp,Accepted,10,1452,1744,1/1
s282479507,p01286,u664278326,1411129232,C++,C++,cpp,Accepted,10,1488,2449,1/1
s853659875,p01286,u676401384,1412096680,C++,C++11,cpp,Accepted,10,1484,3310,1/1
s671175928,p01286,u535943957,1415722657,C++,C++11,cpp,Accepted,20,1372,4320,1/1
s103175586,p01286,u676399799,1415850895,C++,C++,cpp,Accepted,10,1300,2451,1/1
s152440454,p01286,u914809068,1417109305,C++,C++,cpp,Accepted,10,1532,4264,1/1
s285600162,p01286,u934534598,1418381659,C++,C++11,cpp,Accepted,10,1472,3598,1/1
s862862450,p01286,u525048109,1419951323,C++,C++11,cpp,Accepted,20,5344,5244,1/1
s603505821,p01286,u525048109,1419952059,C++,C++11,cpp,Accepted,20,1792,5379,1/1
s286607438,p01286,u881100444,1429593346,C++,C++,cpp,Accepted,20,1460,2351,1/1
s471081410,p01286,u137027976,1435452346,C++,C++,cpp,Accepted,20,1944,4656,1/1
s341418711,p01286,u822298456,1439978591,C++,C++11,cpp,Accepted,20,2580,3302,1/1
s781227150,p01286,u586305981,1440034916,C++,C++,cpp,Accepted,20,1492,1826,1/1
s760519767,p01286,u186082958,1451119219,C++,C++11,cpp,Accepted,10,4752,7204,1/1
s705400468,p01286,u855989123,1456899489,C++,C++11,cpp,Accepted,0,3368,3199,1/1
s890952619,p01286,u877319405,1462096547,C++,C++11,cpp,Accepted,10,3340,3239,1/1
s138798151,p01286,u923320778,1465206448,C++,C++,cpp,Accepted,20,4984,2628,1/1
s876802378,p01286,u796627333,1467553196,C++,C++,cpp,Accepted,10,1460,2197,1/1
s889189703,p01286,u214600613,1467974721,C++,C++,cpp,Accepted,20,1388,2473,1/1
s528151398,p01286,u043085590,1470146916,C++,C++11,cpp,Accepted,0,3280,3312,1/1
s109209441,p01286,u690860505,1470237836,C++,C++14,cpp,Accepted,10,3212,2891,1/1
s374909368,p01286,u119121140,1470563424,C++,C++14,cpp,Accepted,0,3252,5958,1/1
s629023818,p01286,u606573458,1471470491,C++,C++11,cpp,Accepted,30,4624,17596,1/1
