submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s703709035,p03461,u879436400,1600201335,C++,C++ (GCC 9.2.1),cpp,Accepted,20.0,3568.0,2090,
s754792475,p03461,u495699318,1600072445,C++,C++ (GCC 9.2.1),cpp,Accepted,15.0,3700.0,10072,
s919973414,p03461,u084411645,1599184374,C++,C++ (GCC 9.2.1),cpp,Accepted,14.0,3712.0,1175,
s403362504,p03461,u701929021,1598578039,C++,C++ (GCC 9.2.1),cpp,Accepted,17.0,4396.0,2447,
s448169177,p03461,u679071799,1598212175,C++,C++ (GCC 9.2.1),cpp,Accepted,38.0,3684.0,1083,
s710525677,p03461,u816587940,1596874735,C++,C++ (Clang 10.0.0),cpp,Accepted,24.0,4692.0,2303,
s939987615,p03461,u047554023,1596382327,C++,C++ (GCC 9.2.1),cpp,Accepted,17.0,3688.0,1556,
s790402085,p03461,u002023395,1596150069,C++,C++ (GCC 9.2.1),cpp,Accepted,35.0,3672.0,1350,
s744098285,p03461,u075739430,1595482438,C++,C++ (GCC 9.2.1),cpp,Accepted,15.0,3908.0,1108,
s314091086,p03461,u239493918,1594913589,C++,C++ (GCC 9.2.1),cpp,Accepted,38.0,3844.0,6959,
s186066222,p03461,u776852069,1594870413,C++,C++ (GCC 9.2.1),cpp,Accepted,14.0,3816.0,1027,
s116915663,p03461,u730011912,1594745183,C++,C++ (GCC 9.2.1),cpp,Accepted,15.0,3924.0,1215,
s883003493,p03461,u210490856,1594698376,C++,C++ (GCC 9.2.1),cpp,Accepted,13.0,3860.0,1148,
s187528254,p03461,u898167769,1594183206,C++,C++ (GCC 9.2.1),cpp,Accepted,11.0,3656.0,3707,
s995582412,p03461,u898167769,1594182864,C++,C++ (GCC 9.2.1),cpp,Accepted,13.0,3696.0,3705,
s044969842,p03461,u863370423,1593652072,C++,C++ (GCC 9.2.1),cpp,Accepted,152.0,3696.0,3881,
s553263247,p03461,u655490856,1593504254,C++,C++ (GCC 9.2.1),cpp,Accepted,703.0,4176.0,3596,
s181898793,p03461,u668264508,1591745859,C++,C++14 (GCC 5.4.1),cpp,Accepted,6.0,384.0,1350,
s711128364,p03461,u021034020,1591300231,C++,C++14 (GCC 5.4.1),cpp,Accepted,7.0,384.0,7973,
s179582625,p03461,u004411048,1590530056,C++,C++14 (GCC 5.4.1),cpp,Accepted,13.0,512.0,3109,
s674305197,p03461,u333578103,1590282117,C++,C++14 (Clang 3.8.0),cpp,Accepted,6.0,512.0,1692,
s630073240,p03461,u133391510,1590225385,C++,C++14 (GCC 5.4.1),cpp,Accepted,2.0,640.0,2942,
s593916955,p03461,u450922311,1589003107,C++,C++14 (GCC 5.4.1),cpp,Accepted,2.0,256.0,12413,
s320020770,p03461,u450922311,1589002796,C++,C++14 (GCC 5.4.1),cpp,Accepted,2.0,256.0,12409,
s396900002,p03461,u476418095,1588733949,C++,C++ (GCC 5.4.1),cpp,Accepted,5.0,384.0,874,
s709001728,p03461,u766280310,1588709624,C++,C++14 (GCC 5.4.1),cpp,Accepted,22.0,384.0,1328,
s333214499,p03461,u807998890,1588190069,C++,C++14 (GCC 5.4.1),cpp,Accepted,17.0,512.0,3980,
s251199579,p03461,u720150053,1588065684,C++,C++14 (GCC 5.4.1),cpp,Accepted,6.0,704.0,2253,
