submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s661959086,p01369,u352394527,1531260061,C++,C++14,cpp,Accepted,0,3132,545,2/2
s791213298,p01369,u661973509,1531329586,C++,C++14,cpp,Accepted,0,3192,738,2/2
s417930836,p01369,u977288801,1532144798,C++,C++14,cpp,Accepted,0,3192,465,2/2
s313256636,p01369,u043905097,1540679290,C++,C++14,cpp,Accepted,0,3232,740,2/2
s257387632,p01369,u652652608,1541204576,C++,C++14,cpp,Accepted,0,3156,602,2/2
s956677219,p01369,u125742989,1555694741,C++,C++14,cpp,Accepted,0,3192,858,2/2
s339288331,p01369,u606639970,1555823234,C++,C++14,cpp,Accepted,0,3172,1030,2/2
s973480033,p01369,u150984829,1555823743,C++,C++14,cpp,Accepted,0,3208,655,2/2
s140424381,p01369,u150984829,1555823757,C++,C++14,cpp,Accepted,0,3064,655,2/2
s481344667,p01369,u534831970,1555824146,C++,C++14,cpp,Accepted,0,3176,730,2/2
s335613448,p01369,u985980568,1555824545,C++,C++14,cpp,Accepted,0,3204,779,2/2
s488398751,p01369,u150984829,1555828558,C++,C++14,cpp,Accepted,0,3208,626,2/2
s220792815,p01369,u589025755,1556414180,C++,C++14,cpp,Accepted,0,3100,1949,2/2
s899469652,p01369,u299947647,1556620258,C++,C++14,cpp,Accepted,0,3136,1627,2/2
s749559075,p01369,u680769608,1559052547,C++,C++14,cpp,Accepted,0,3224,474,2/2
s010926616,p01369,u615353970,1404536858,C++,C++,cpp,Accepted,0,1184,1180,2/2
s561866049,p01369,u214600613,1404550459,C++,C++,cpp,Accepted,0,1188,808,2/2
s076379807,p01369,u914809068,1404590483,C++,C++,cpp,Accepted,0,1216,2016,2/2
s687030277,p01369,u477741602,1404887682,C++,C++,cpp,Accepted,0,1196,635,2/2
s867571750,p01369,u753862498,1405045875,C++,C++11,cpp,Accepted,0,1192,825,2/2
s779063008,p01369,u282013925,1405333775,C++,C++11,cpp,Accepted,0,1196,928,2/2
s260231547,p01369,u775260726,1405607050,C++,C++11,cpp,Accepted,0,1180,515,2/2
