submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s913311252,p00425,u542568508,1531751576,C++,C++14,cpp,Accepted,0,3168,1068,1/1
s052258228,p00425,u020666671,1535530016,C++,C++,cpp,Accepted,0,3140,1594,1/1
s010761937,p00425,u642752018,1545354161,C++,C++,cpp,Accepted,0,3228,1540,1/1
s818708022,p00425,u049430348,1546331212,C++,C++14,cpp,Accepted,0,3120,2508,1/1
s649502541,p00425,u723736789,1404136498,C++,C++11,cpp,Accepted,0,1204,2440,1/1
s566892112,p00425,u881100444,1405049969,C++,C++,cpp,Accepted,0,1208,904,1/1
s389198547,p00425,u343612457,1405101743,C++,C++,cpp,Accepted,0,1220,1855,1/1
s463029921,p00425,u176230644,1406876778,C++,C++,cpp,Accepted,0,1228,1866,1/1
s924394087,p00425,u075627240,1407372635,C++,C++,cpp,Accepted,0,1204,1015,1/1
s778187283,p00425,u332822187,1408086840,C++,C++,cpp,Accepted,0,1220,2217,1/1
s050757971,p00425,u463431521,1408128590,C++,C++,cpp,Accepted,0,1216,1878,1/1
s735516671,p00425,u278285028,1408431311,C++,C++,cpp,Accepted,0,1212,1404,1/1
s019753651,p00425,u614412781,1409615656,C++,C++,cpp,Accepted,0,1164,755,1/1
s587949317,p00425,u609647473,1410191815,C++,C++11,cpp,Accepted,0,1208,1123,1/1
s259466911,p00425,u409597161,1411633964,C++,C++,cpp,Accepted,0,1248,1144,1/1
s469133036,p00425,u911041619,1412256555,C++,C++,cpp,Accepted,0,1196,2572,1/1
s668750777,p00425,u820425665,1412519864,C++,C++11,cpp,Accepted,0,1212,1179,1/1
s671521928,p00425,u113716229,1412671236,C++,C++,cpp,Accepted,0,1216,737,1/1
s204184591,p00425,u520706050,1412679081,C++,C++11,cpp,Accepted,0,1352,1592,1/1
s058705321,p00425,u472197678,1412901696,C++,C++,cpp,Accepted,0,1216,1264,1/1
s550939647,p00425,u950683603,1413196228,C++,C++,cpp,Accepted,0,1200,1465,1/1
s438334309,p00425,u812047151,1413466932,C++,C++,cpp,Accepted,0,1524,1507,1/1
s597756092,p00425,u082259412,1413965398,C++,C++,cpp,Accepted,0,1164,1535,1/1
s028594099,p00425,u364532954,1415006762,C++,C++,cpp,Accepted,0,1220,1414,1/1
s214117905,p00425,u801331581,1415263869,C++,C++,cpp,Accepted,0,1208,1083,1/1
s632705519,p00425,u637106105,1415355729,C++,C++,cpp,Accepted,0,1212,1339,1/1
s469076828,p00425,u618330043,1415568549,C++,C++,cpp,Accepted,0,1032,1032,1/1
s306459285,p00425,u834146348,1415593553,C++,C++,cpp,Accepted,0,1204,1176,1/1
s099826888,p00425,u414351000,1415712277,C++,C++,cpp,Accepted,0,1196,2048,1/1
s207753088,p00425,u494396694,1415779980,C++,C++,cpp,Accepted,0,1032,793,1/1
s061524849,p00425,u376883550,1415884483,C++,C++,cpp,Accepted,0,1252,1654,1/1
s564662361,p00425,u243365795,1415952524,C++,C++,cpp,Accepted,0,1192,1234,1/1
s634953669,p00425,u702596183,1416474900,C++,C++,cpp,Accepted,0,1252,741,1/1
s308940051,p00425,u195954908,1416481312,C++,C++,cpp,Accepted,0,1212,807,1/1
s318085795,p00425,u942982291,1416502621,C++,C++,cpp,Accepted,0,1212,3700,1/1
s171745741,p00425,u066816889,1416537387,C++,C++,cpp,Accepted,0,1208,1600,1/1
s025808797,p00425,u140808473,1416827826,C++,C++,cpp,Accepted,0,1208,1200,1/1
s005474907,p00425,u794549850,1417443492,C++,C++,cpp,Accepted,0,1032,1517,1/1
s277088421,p00425,u676009614,1418120423,C++,C++,cpp,Accepted,0,1032,1243,1/1
s558102977,p00425,u000502998,1418387023,C++,C++,cpp,Accepted,0,1248,883,1/1
s559180142,p00425,u284889485,1418714026,C++,C++,cpp,Accepted,0,1220,1529,1/1
s012180950,p00425,u231562319,1420780976,C++,C++,cpp,Accepted,0,1248,1069,1/1
s349980245,p00425,u931670212,1421035225,C++,C++11,cpp,Accepted,0,1228,1043,1/1
s117222303,p00425,u552277427,1422507580,C++,C++11,cpp,Accepted,0,1208,2320,1/1
s394190914,p00425,u694202139,1423973962,C++,C++,cpp,Accepted,0,1216,955,1/1
s680199227,p00425,u113092011,1423988789,C++,C++,cpp,Accepted,0,1164,901,1/1
s747830649,p00425,u811434779,1425371484,C++,C++,cpp,Accepted,0,1208,995,1/1
s202325044,p00425,u745328149,1426211556,C++,C++,cpp,Accepted,0,1248,1519,1/1
s630342206,p00425,u695604253,1426568284,C++,C++,cpp,Accepted,0,1212,686,1/1
s230409481,p00425,u092829549,1426928832,C++,C++,cpp,Accepted,0,1212,1275,1/1
s872017174,p00425,u660367323,1427361319,C++,C++,cpp,Accepted,0,1164,1359,1/1
s423582822,p00425,u398354652,1428548930,C++,C++11,cpp,Accepted,0,1216,1734,1/1
s083098046,p00425,u542962065,1428637880,C++,C++,cpp,Accepted,0,1220,1780,1/1
s921448547,p00425,u835414158,1428904385,C++,C++,cpp,Accepted,0,1208,720,1/1
s418123405,p00425,u959413365,1429537861,C++,C++,cpp,Accepted,0,1208,2396,1/1
s246156971,p00425,u260877830,1431338374,C++,C++,cpp,Accepted,0,1208,859,1/1
s694562484,p00425,u178887942,1431431810,C++,C++,cpp,Accepted,0,1216,874,1/1
