submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s256649373,p03567,u163783894,1601506450,Python,Python (3.8.2),py,Accepted,27.0,9120.0,405,
s850778432,p03567,u469315559,1601396783,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3628.0,241,
s597816266,p03567,u603234915,1601341692,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3600.0,419,
s395181028,p03567,u114137758,1601331388,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3596.0,4512,
s774613371,p03567,u210545407,1601142129,Python,Python (3.8.2),py,Accepted,25.0,9072.0,65,
s343067207,p03567,u083006500,1601066690,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3576.0,297,
s193580378,p03567,u666550725,1600890121,Python,PyPy3 (7.3.0),py,Accepted,65.0,61900.0,145,
s554164920,p03567,u406647332,1600862926,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3624.0,750,
s657151767,p03567,u994074033,1600659364,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3588.0,216,
s883366712,p03567,u014139588,1600615253,Python,Python (3.8.2),py,Accepted,25.0,9088.0,50,
s249872159,p03567,u516525290,1600615033,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3628.0,1276,
s767264483,p03567,u428341537,1600614986,Python,Python (3.8.2),py,Accepted,23.0,9092.0,66,
s595359978,p03567,u983563612,1600549580,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3552.0,485,
s986993074,p03567,u629603666,1600490021,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3632.0,312,
s325647591,p03567,u286623856,1600391430,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3604.0,265,
s622942420,p03567,u848148267,1600288815,C++,C++ (GCC 9.2.1),cpp,Accepted,12.0,3552.0,430,
s367598178,p03567,u714642046,1600271241,Python,Python (3.8.2),py,Accepted,27.0,8916.0,116,
s531697258,p03567,u999989620,1600148162,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3608.0,278,
s044006860,p03567,u629540524,1600097948,Python,PyPy3 (7.3.0),py,Accepted,63.0,61764.0,48,
s796849432,p03567,u629540524,1600097934,Python,Python (3.8.2),py,Accepted,25.0,9092.0,48,
s195599645,p03567,u977605150,1600036831,Python,Python (3.8.2),py,Accepted,30.0,8984.0,164,
s202963714,p03567,u780698286,1600014807,Python,Python (3.8.2),py,Accepted,27.0,9068.0,64,
s288904607,p03567,u682413606,1599970859,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3536.0,310,
s712084045,p03567,u034855798,1599940737,Python,PyPy3 (7.3.0),py,Accepted,64.0,61840.0,127,
s938991167,p03567,u135265051,1599856888,Python,Python (3.8.2),py,Accepted,26.0,8952.0,272,
s630033473,p03567,u587589241,1599688566,Python,PyPy3 (7.3.0),py,Accepted,71.0,61836.0,121,
s780133621,p03567,u336949031,1599683413,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3620.0,272,
s806066352,p03567,u357751375,1599536357,Python,Python (3.8.2),py,Accepted,27.0,9088.0,64,
s812193032,p03567,u521389909,1599531747,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3616.0,1663,
s753432924,p03567,u359358631,1599513419,Python,PyPy3 (7.3.0),py,Accepted,306.0,80176.0,137,
s900879231,p03567,u681444474,1599501713,Python,PyPy3 (7.3.0),py,Accepted,62.0,61764.0,159,
s687373929,p03567,u528258842,1599442269,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3624.0,275,
s021866241,p03567,u947236878,1599334237,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3588.0,14939,
s013117888,p03567,u976940619,1599327096,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3628.0,2572,
s728311261,p03567,u506464494,1599324887,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3596.0,5097,
s206081590,p03567,u510331904,1599238479,Python,Python (3.8.2),py,Accepted,29.0,9088.0,221,
s316562483,p03567,u239725287,1599185319,Python,Python (3.8.2),py,Accepted,29.0,8976.0,382,
s226513233,p03567,u145483532,1599185073,C++,C++ (GCC 9.2.1),cpp,Accepted,11.0,3604.0,6450,
s912455854,p03567,u368796742,1599161912,Python,Python (3.8.2),py,Accepted,25.0,8836.0,42,
s226383209,p03567,u312172322,1599002199,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3536.0,319,
s214621008,p03567,u546853743,1598996804,Python,Python (3.8.2),py,Accepted,27.0,9088.0,63,
s765133986,p03567,u214685595,1598923868,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3628.0,511,
s239959224,p03567,u067694854,1598921831,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3628.0,517,
s940829126,p03567,u760831084,1598909764,Python,Python (3.8.2),py,Accepted,27.0,9016.0,48,
s375162010,p03567,u500376440,1598901665,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3644.0,423,
s430996436,p03567,u537962130,1598877448,Python,PyPy3 (7.3.0),py,Accepted,61.0,61732.0,38,
s750399614,p03567,u260907804,1598856095,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3604.0,484,
s337743290,p03567,u923105140,1598799282,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3592.0,306,
s395848457,p03567,u457699673,1598679501,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3632.0,674,
s569768007,p03567,u025469035,1598676580,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3620.0,465,
s086858248,p03567,u450179832,1598671696,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3576.0,661,
s055395465,p03567,u121698457,1598506124,Python,Python (3.8.2),py,Accepted,28.0,8940.0,58,
s632397799,p03567,u770077083,1598506099,Python,Python (3.8.2),py,Accepted,29.0,8960.0,49,
s782547292,p03567,u391589398,1598494763,Python,Python (3.8.2),py,Accepted,29.0,8968.0,48,
s035124752,p03567,u614181788,1598494263,Python,Python (3.8.2),py,Accepted,26.0,9096.0,64,
s569535634,p03567,u199441105,1598485783,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3596.0,249,
s738070102,p03567,u316603606,1598463070,Python,Python (3.8.2),py,Accepted,31.0,8980.0,63,
s820863144,p03567,u220212997,1598410279,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3640.0,3086,
s973898887,p03567,u045547337,1598383442,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3560.0,298,
s796264774,p03567,u495667483,1598323385,Python,Python (3.8.2),py,Accepted,25.0,8948.0,41,
s173658301,p03567,u369630760,1598293920,Python,Python (3.8.2),py,Accepted,28.0,9012.0,65,
s197217479,p03567,u926046014,1598223426,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3580.0,608,
s985624930,p03567,u010686961,1598222269,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3624.0,757,
s924104691,p03567,u823885866,1598204914,Python,Python (3.8.2),py,Accepted,33.0,8940.0,34,
s720779657,p03567,u927053131,1598203318,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3632.0,403,
s832228336,p03567,u016843859,1598110560,Python,Python (3.8.2),py,Accepted,26.0,8996.0,126,
s244168977,p03567,u468972478,1598108771,Python,Python (3.8.2),py,Accepted,28.0,8772.0,88,
s090531790,p03567,u595949581,1598103318,C++,C++ (GCC 9.2.1),cpp,Accepted,3.0,3636.0,493,
s725000401,p03567,u350248178,1598067990,Python,Python (3.8.2),py,Accepted,25.0,9020.0,62,
s854106507,p03567,u006717664,1598064073,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3620.0,2988,
s669643889,p03567,u904172714,1597937265,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3608.0,437,
s085488655,p03567,u519339498,1597931851,Python,Python (3.8.2),py,Accepted,35.0,9868.0,282,
s584638576,p03567,u817769480,1597902045,C++,C++ (GCC 9.2.1),cpp,Accepted,11.0,3624.0,253,
s703032102,p03567,u642012866,1597900372,Python,Python (3.8.2),py,Accepted,25.0,8844.0,64,
s420082647,p03567,u073852194,1597895203,Python,Python (3.8.2),py,Accepted,30.0,8976.0,41,
s116679837,p03567,u118434175,1597871375,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3596.0,926,
s844902429,p03567,u189479417,1597702899,Python,Python (3.8.2),py,Accepted,27.0,8932.0,64,
s901538700,p03567,u723583932,1597640770,Python,Python (3.8.2),py,Accepted,28.0,8956.0,91,
s248051399,p03567,u195036695,1597607643,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3612.0,2448,
s154051985,p03567,u533039576,1597512328,Python,Python (3.8.2),py,Accepted,29.0,8936.0,99,
s134753951,p03567,u915047926,1597480113,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3600.0,386,
s507173760,p03567,u644972721,1597463764,Python,Python (3.8.2),py,Accepted,28.0,9032.0,133,
s310802369,p03567,u193264896,1597410412,Python,Python (3.8.2),py,Accepted,26.0,8952.0,137,
s765836353,p03567,u201660334,1597390452,Python,Python (3.8.2),py,Accepted,29.0,8680.0,169,
s848949717,p03567,u309141201,1597357823,Python,Python (3.8.2),py,Accepted,26.0,9012.0,64,
s045248386,p03567,u273359100,1597280618,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3656.0,494,
s765064022,p03567,u086503932,1597270901,Python,Python (3.8.2),py,Accepted,28.0,9072.0,54,
s028871689,p03567,u033937898,1597244308,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3576.0,392,
s786594998,p03567,u531461815,1597210878,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3600.0,1043,
s750775133,p03567,u025773431,1597206315,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3572.0,390,
s909003416,p03567,u765590009,1597202791,Python,Python (3.8.2),py,Accepted,24.0,9044.0,62,
s257607533,p03567,u548791035,1597100756,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3600.0,967,
s862709016,p03567,u501451051,1597078935,Python,Python (3.8.2),py,Accepted,29.0,9016.0,114,
s830608302,p03567,u984427208,1596959780,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3580.0,701,
s521509560,p03567,u680851063,1596910402,Python,Python (3.8.2),py,Accepted,29.0,8912.0,121,
s097582778,p03567,u684448032,1596899666,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3556.0,278,
s114686488,p03567,u395202850,1596855983,Python,Python (3.8.2),py,Accepted,30.0,9396.0,231,
s724096464,p03567,u397953026,1596824822,Python,Python (3.8.2),py,Accepted,28.0,8964.0,61,
s975538488,p03567,u492660436,1596644981,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3544.0,3433,
s281765182,p03567,u572032237,1596624039,Python,Python (3.8.2),py,Accepted,27.0,8844.0,55,
s421045655,p03567,u817523595,1596591760,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3592.0,401,
s097843124,p03567,u096616343,1596426890,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3608.0,548,
s891523321,p03567,u970690920,1596258049,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3496.0,312,
s214139177,p03567,u225777148,1596220337,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3620.0,249,
s099672609,p03567,u826189900,1596143998,Python,Python (3.8.2),py,Accepted,28.0,8976.0,42,
s536380967,p03567,u209275335,1595995526,Python,Python (3.8.2),py,Accepted,25.0,9032.0,120,
s372308321,p03567,u037563046,1595989175,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3528.0,6568,
s641981416,p03567,u093973314,1595908130,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3612.0,550,
s092084749,p03567,u934442292,1595908122,Python,Python (3.8.2),py,Accepted,26.0,8960.0,210,
s310089194,p03567,u739489568,1595902780,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3628.0,263,
s892494129,p03567,u026155812,1595875464,Python,Python (3.8.2),py,Accepted,25.0,9076.0,121,
s741663897,p03567,u763410402,1595802130,Python,Python (3.8.2),py,Accepted,26.0,9028.0,111,
s942618197,p03567,u426572476,1595791686,Python,PyPy3 (7.3.0),py,Accepted,93.0,61616.0,131,
s419840673,p03567,u598684283,1595743583,Python,Python (3.8.2),py,Accepted,29.0,9108.0,170,
s633693451,p03567,u592686932,1595718584,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3652.0,3116,
s379575223,p03567,u597374218,1595708828,Python,Python (3.8.2),py,Accepted,29.0,9012.0,45,
s936849647,p03567,u527652459,1595696770,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3632.0,2596,
s857532601,p03567,u269963329,1595612494,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3616.0,251,
s909618280,p03567,u641446860,1595560757,Python,Python (3.8.2),py,Accepted,29.0,8928.0,60,
s006694355,p03567,u652420316,1595560612,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3572.0,1030,
s976328854,p03567,u768896740,1595543456,Python,Python (3.8.2),py,Accepted,28.0,8976.0,123,
s971490856,p03567,u289288647,1595538107,Python,Python (3.8.2),py,Accepted,29.0,9016.0,70,
s678889773,p03567,u394244719,1595467426,Python,PyPy3 (7.3.0),py,Accepted,73.0,61268.0,66,
s317857470,p03567,u627803856,1595462642,Python,PyPy3 (7.3.0),py,Accepted,58.0,61680.0,48,
s821853080,p03567,u697968316,1595301126,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3580.0,1144,
s523777438,p03567,u242679311,1595270103,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3608.0,1793,
s995673372,p03567,u312172322,1595237899,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3628.0,322,
s819612659,p03567,u164181205,1595210616,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3624.0,706,
s010365903,p03567,u978167553,1595191326,Python,Python (3.8.2),py,Accepted,30.0,9016.0,42,
s330886233,p03567,u937238023,1595169578,Python,Python (3.8.2),py,Accepted,31.0,9080.0,60,
s049929937,p03567,u011233602,1595168826,C++,C++ (GCC 9.2.1),cpp,Accepted,12.0,3524.0,331,
s508730413,p03567,u134896569,1595086082,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3580.0,430,
s582115906,p03567,u629350026,1595080174,Python,Python (3.8.2),py,Accepted,27.0,9052.0,157,
s908890857,p03567,u991567869,1595012160,Python,Python (3.8.2),py,Accepted,28.0,9040.0,60,
s931004491,p03567,u662871912,1594993592,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3652.0,667,
s846855020,p03567,u089230684,1594991735,C++,C++ (GCC 9.2.1),cpp,Accepted,3.0,3644.0,222,
s725548208,p03567,u018679195,1594991633,C++,C++ (GCC 9.2.1),cpp,Accepted,3.0,3560.0,326,
s332764416,p03567,u863370423,1594991469,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3628.0,296,
s244275464,p03567,u863370423,1594991284,C++,C++ (GCC 9.2.1),cpp,Accepted,4.0,1632.0,141,
s633398139,p03567,u863370423,1594991093,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3524.0,290,
s697777537,p03567,u178536051,1594953693,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3580.0,532,
s270933024,p03567,u446371873,1594786082,Python,Python (3.8.2),py,Accepted,28.0,9104.0,116,
s539654085,p03567,u498487134,1594784131,Python,PyPy3 (7.3.0),py,Accepted,62.0,61960.0,242,
s416812312,p03567,u313890617,1594776309,Python,Python (3.8.2),py,Accepted,26.0,8988.0,111,
s452316074,p03567,u125669112,1594582344,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3560.0,1723,
s721401811,p03567,u587622858,1594441562,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3596.0,303,
s457976078,p03567,u158677249,1594409602,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3604.0,357,
s411134605,p03567,u746428948,1594385514,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3612.0,269,
s483519286,p03567,u211109468,1594210432,Python,PyPy3 (7.3.0),py,Accepted,71.0,61940.0,86,
s606941454,p03567,u691380397,1594012061,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3636.0,229,
s826850835,p03567,u075303794,1593995587,Python,Python (3.8.2),py,Accepted,29.0,8948.0,45,
s306230205,p03567,u934119021,1593910957,Python,Python (3.8.2),py,Accepted,27.0,9076.0,60,
s223623795,p03567,u657208344,1593902919,Python,Python (3.8.2),py,Accepted,27.0,8868.0,95,
s184212303,p03567,u548624367,1593833700,Python,Python (3.8.2),py,Accepted,27.0,8840.0,82,
s862276165,p03567,u615324924,1593831748,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3604.0,273,
s121507267,p03567,u071396528,1593830410,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3608.0,275,
s985986403,p03567,u840269340,1593797940,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3652.0,748,
s184022355,p03567,u083447997,1593733416,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3556.0,254,
s684076000,p03567,u930734502,1593702699,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3624.0,153,
s404451306,p03567,u350093546,1593699407,Python,Python (3.8.2),py,Accepted,31.0,9040.0,63,
s583204252,p03567,u021657949,1593663759,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3636.0,373,
s509281932,p03567,u088488125,1593646650,Python,Python (3.8.2),py,Accepted,28.0,8896.0,45,
s027632569,p03567,u652907854,1593629086,Python,PyPy3 (7.3.0),py,Accepted,63.0,61684.0,41,
s667067385,p03567,u941047297,1593628031,Python,Python (3.8.2),py,Accepted,27.0,8980.0,191,
s626469247,p03567,u500376440,1593626946,Python,Python (3.8.2),py,Accepted,30.0,8968.0,100,
s021001364,p03567,u321962979,1593591630,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3572.0,794,
s250064710,p03567,u418892821,1593564798,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3640.0,233,
s808848760,p03567,u480300350,1593558857,Python,Python (3.8.2),py,Accepted,28.0,9016.0,48,
s917125319,p03567,u991713078,1593558139,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3600.0,352,
s980044522,p03567,u485821416,1593542690,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3600.0,255,
s297389060,p03567,u648881683,1593490441,Python,Python (3.8.2),py,Accepted,38.0,9984.0,711,
s191751780,p03567,u338418253,1593457323,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3576.0,797,
s762710466,p03567,u960080897,1593438637,Python,Python (3.8.2),py,Accepted,34.0,9656.0,70,
s182538949,p03567,u722640678,1593399338,C++,C++ (GCC 9.2.1),cpp,Accepted,4.0,3592.0,593,
s167691822,p03567,u045289115,1593365815,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3716.0,163,
s072881767,p03567,u279493135,1593317633,Python,Python (3.8.2),py,Accepted,31.0,8976.0,46,
s737722245,p03567,u486773779,1593276367,Python,Python (3.8.2),py,Accepted,28.0,9076.0,64,
s158874267,p03567,u277394423,1593225304,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3584.0,1225,
s863834096,p03567,u013202780,1593222661,Python,Python (3.8.2),py,Accepted,26.0,8976.0,41,
s681722365,p03567,u984529214,1593094032,Python,Python (3.8.2),py,Accepted,28.0,8960.0,60,
s578574767,p03567,u814986259,1592967250,Python,Python (3.8.2),py,Accepted,29.0,9024.0,61,
s708963222,p03567,u255657363,1592964025,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3588.0,212,
s328336448,p03567,u358765098,1592948680,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3600.0,300,
s557414507,p03567,u143051858,1592915209,Python,Python (3.8.2),py,Accepted,27.0,9092.0,151,
s523366835,p03567,u200215998,1592859493,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3588.0,4196,
s876657747,p03567,u813098295,1592835308,Python,Python (3.8.2),py,Accepted,27.0,9040.0,90,
s770752529,p03567,u610897920,1592750626,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3632.0,3596,
s862820139,p03567,u376420711,1592594283,Python,Python (3.8.2),py,Accepted,29.0,9024.0,42,
s083550859,p03567,u201304522,1592516280,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3616.0,907,
s087418677,p03567,u019355060,1592453574,Python,Python (3.4.3),py,Accepted,17.0,2940.0,60,
s360508324,p03567,u112364985,1592448926,Python,Python (3.4.3),py,Accepted,19.0,3060.0,48,
s752304238,p03567,u600261652,1592447528,Python,Python (3.4.3),py,Accepted,17.0,2940.0,47,
s067898529,p03567,u285891772,1592441510,Python,Python (3.4.3),py,Accepted,41.0,5396.0,990,
s193481796,p03567,u705990127,1592387240,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,670,
s565258369,p03567,u555767343,1592361037,Python,PyPy3 (2.4.0),py,Accepted,180.0,38256.0,48,
s565730657,p03567,u358254559,1592324378,Python,PyPy3 (2.4.0),py,Accepted,166.0,38384.0,59,
s301094721,p03567,u565624841,1592266740,C++,C++14 (GCC 5.4.1),cpp,Accepted,2.0,256.0,3192,
s364581275,p03567,u942393279,1592259446,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,5997,
s267937769,p03567,u280966279,1592240693,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,279,
s649036291,p03567,u596385287,1592158525,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,237,
s517393322,p03567,u765815947,1592147681,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,242,
s138458269,p03567,u312172322,1592101478,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,236,
s819443685,p03567,u896726004,1592072483,Python,Python (3.4.3),py,Accepted,19.0,3188.0,163,
s111400371,p03567,u496821919,1592072339,Python,Python (3.4.3),py,Accepted,19.0,2940.0,47,
s012545595,p03567,u298620933,1592060849,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,731,
s667681041,p03567,u579699847,1592019528,Python,Python (3.4.3),py,Accepted,17.0,2940.0,101,
s331839719,p03567,u835283937,1591892771,Python,Python (3.4.3),py,Accepted,17.0,3064.0,135,
s634414655,p03567,u539011156,1591741436,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,3817,
s763772339,p03567,u283907492,1591706770,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,408,
s163901597,p03567,u357751375,1591672239,Python,Python (3.4.3),py,Accepted,17.0,3064.0,152,
s080329215,p03567,u665598835,1591670536,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,467,
s110228779,p03567,u493130708,1591649726,Python,PyPy3 (2.4.0),py,Accepted,171.0,38512.0,54,
s474139994,p03567,u230139835,1591629062,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,499,
s372158721,p03567,u552357043,1591586991,Python,Python (3.4.3),py,Accepted,17.0,2940.0,60,
s999151472,p03567,u620269708,1591578100,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,340,
s306215027,p03567,u983853152,1591452786,Python,Python (3.4.3),py,Accepted,17.0,2940.0,59,
s254346684,p03567,u036411476,1591409613,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,342,
s287558050,p03567,u288430479,1591322482,Python,Python (3.4.3),py,Accepted,17.0,2940.0,60,
s416796615,p03567,u391819434,1591292596,Python,Python (3.4.3),py,Accepted,17.0,2940.0,37,
s197714962,p03567,u106181248,1591195996,Python,Python (3.4.3),py,Accepted,17.0,2940.0,124,
s750868595,p03567,u798339690,1591160142,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,3196,
s701629212,p03567,u274635633,1591090444,Python,Python (3.4.3),py,Accepted,17.0,2940.0,41,
s537832787,p03567,u306482197,1591055290,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,221,
s037088352,p03567,u582684800,1591038769,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,266,
s142936786,p03567,u225660136,1590961833,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,303,
s953701436,p03567,u489959379,1590941243,Python,Python (3.4.3),py,Accepted,20.0,3060.0,198,
s945939543,p03567,u945901686,1590912065,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,344,
s141868079,p03567,u543584809,1590875930,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,303,
s626647273,p03567,u547099897,1590867969,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,406,
s314147725,p03567,u314089899,1590808144,Python,Python (3.4.3),py,Accepted,17.0,2940.0,73,
s181039746,p03567,u349444371,1590669507,Python,Python (3.4.3),py,Accepted,17.0,2940.0,62,
s030749601,p03567,u227085629,1590609735,Python,Python (3.4.3),py,Accepted,18.0,2940.0,60,
s651196499,p03567,u242031676,1590554149,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,879,
s649027581,p03567,u629548179,1590520136,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,356,
s255382392,p03567,u590927341,1590454880,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,1948,
s790838518,p03567,u325956328,1590414577,Python,Python (3.4.3),py,Accepted,17.0,2940.0,66,
s498827418,p03567,u877415670,1590376736,Python,Python (3.4.3),py,Accepted,17.0,2940.0,118,
s246989904,p03567,u930841425,1590368498,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,328,
s684748607,p03567,u179778090,1590322604,C++,C++14 (GCC 5.4.1),cpp,Accepted,1.0,256.0,1144,
s368363533,p03567,u079022116,1590291125,Python,Python (3.4.3),py,Accepted,17.0,2940.0,59,
s306304760,p03567,u760794812,1590291014,Python,Python (3.4.3),py,Accepted,17.0,2940.0,100,
s185433259,p03567,u428132025,1590114229,Python,Python (3.4.3),py,Accepted,17.0,3064.0,123,
s122133546,p03567,u671446913,1590019526,Python,PyPy3 (2.4.0),py,Accepted,172.0,38384.0,303,
s596854573,p03567,u998733244,1590019266,Python,Python (3.4.3),py,Accepted,17.0,2940.0,56,
s182271730,p03567,u027557357,1589925132,Python,Python (3.4.3),py,Accepted,17.0,2940.0,64,
s353883380,p03567,u027557357,1589923354,Python,Python (3.4.3),py,Accepted,17.0,2940.0,64,
