submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s055963925,p00221,u764681601,1531895325,C++,C++,cpp,Accepted,50,3756,1138,1/1
s601393109,p00221,u671905217,1531896288,C++,C++,cpp,Accepted,40,3200,1740,1/1
s213079292,p00221,u748663083,1531924809,C++,C++11,cpp,Accepted,340,3228,934,1/1
s987332979,p00221,u868447400,1532019206,C++,C++14,cpp,Accepted,50,3188,536,1/1
s281251823,p00221,u228816757,1404284036,C++,C++,cpp,Accepted,60,1236,1677,1/1
s277146489,p00221,u923320778,1404565411,C++,C++,cpp,Accepted,60,1260,793,1/1
s833121932,p00221,u662227160,1405519841,C++,C++11,cpp,Accepted,40,1232,1153,1/1
s752821132,p00221,u875838458,1405692128,C++,C++,cpp,Accepted,70,1236,904,1/1
s615037225,p00221,u621997536,1406296797,C++,C++11,cpp,Accepted,60,1276,842,1/1
s168770163,p00221,u278285028,1408765333,C++,C++,cpp,Accepted,110,1220,1506,1/1
s121882673,p00221,u176230644,1410431930,C++,C++,cpp,Accepted,60,1288,1439,1/1
s128916915,p00221,u332822187,1412061123,C++,C++,cpp,Accepted,90,1264,1649,1/1
s264749130,p00221,u334031393,1412839868,C++,C++,cpp,Accepted,20,1068,885,1/1
s482653438,p00221,u228756885,1412841261,C++,C++,cpp,Accepted,40,1252,819,1/1
s061607457,p00221,u819979588,1418718914,C++,C++11,cpp,Accepted,90,1280,1539,1/1
s832165288,p00221,u682037079,1418720220,C++,C++,cpp,Accepted,140,1248,1346,1/1
s179123821,p00221,u118157225,1418722100,C++,C++,cpp,Accepted,50,1260,1159,1/1
s712548458,p00221,u703196441,1419569454,C++,C++,cpp,Accepted,90,1260,1191,1/1
s101151814,p00221,u765197056,1421422096,C++,C++,cpp,Accepted,60,1228,908,1/1
s117963537,p00221,u048020936,1422000012,C++,C++,cpp,Accepted,40,1264,2307,1/1
s629076784,p00221,u113716229,1422201874,C++,C++,cpp,Accepted,110,1308,1207,1/1
s073018325,p00221,u662697164,1425061305,C++,C++,cpp,Accepted,160,1236,1168,1/1
s403706667,p00221,u919087013,1427095027,C++,C++,cpp,Accepted,60,1336,1032,1/1
s698907755,p00221,u660367323,1428472486,C++,C++,cpp,Accepted,90,1268,1193,1/1
s373825584,p00221,u214600613,1431568617,C++,C++,cpp,Accepted,50,1256,996,1/1
s520362164,p00221,u214600613,1431568901,C++,C++,cpp,Accepted,50,1256,996,1/1
s031195572,p00221,u416039078,1432040057,C++,C++,cpp,Accepted,30,1300,847,1/1
s433648670,p00221,u811434779,1432441899,C++,C++,cpp,Accepted,60,1828,927,1/1
s802523150,p00221,u670914305,1434471827,C++,C++,cpp,Accepted,90,1768,1984,1/1
s673072927,p00221,u082259412,1436260247,C++,C++,cpp,Accepted,40,1240,1238,1/1
s841931692,p00221,u645134403,1436260651,C++,C++,cpp,Accepted,70,1280,1393,1/1
s400316954,p00221,u642694278,1437476999,C++,C++,cpp,Accepted,90,1268,963,1/1
s094071853,p00221,u071380842,1438934461,C++,C++,cpp,Accepted,170,1228,1494,1/1
s864908475,p00221,u745328149,1439789845,C++,C++,cpp,Accepted,70,1216,1591,1/1
s085219830,p00221,u695604253,1439974007,C++,C++,cpp,Accepted,170,1272,916,1/1
s624001832,p00221,u113716229,1440345116,C++,C++,cpp,Accepted,90,1248,942,1/1
s430271359,p00221,u113716229,1440345873,C++,C++,cpp,Accepted,90,1240,746,1/1
s184335506,p00221,u198011997,1440508284,C++,C++,cpp,Accepted,20,1196,789,1/1
s869732651,p00221,u092829549,1440555521,C++,C++,cpp,Accepted,70,2360,1685,1/1
s672395178,p00221,u810904834,1441330668,C++,C++,cpp,Accepted,20,1036,708,1/1
s636928785,p00221,u195954908,1441546553,C++,C++,cpp,Accepted,80,1268,1032,1/1
s500871678,p00221,u820425665,1441697425,C++,C++11,cpp,Accepted,30,1260,1725,1/1
s081629349,p00221,u542962065,1441878684,C++,C++,cpp,Accepted,90,1240,1216,1/1
s071498306,p00221,u643705886,1443301200,C++,C++,cpp,Accepted,70,1232,1131,1/1
s791237703,p00221,u364532954,1444382644,C++,C++,cpp,Accepted,90,1288,1342,1/1
s321335896,p00221,u332822187,1444911559,C++,C++11,cpp,Accepted,30,1260,3226,1/1
s171168019,p00221,u662697164,1444912228,C++,C++,cpp,Accepted,50,1220,1146,1/1
s059007850,p00221,u662697164,1444912691,C++,C++,cpp,Accepted,60,1220,1096,1/1
s654592291,p00221,u332822187,1444912765,C++,C++11,cpp,Accepted,40,1236,3602,1/1
s955312751,p00221,u452212317,1445421870,C++,C++,cpp,Accepted,40,1260,1612,1/1
s536102595,p00221,u214600613,1445422379,C++,C++,cpp,Accepted,80,1648,1208,1/1
s323243947,p00221,u214600613,1445422388,C++,C++,cpp,Accepted,90,1648,1422,1/1
s822300559,p00221,u693225785,1446005622,C++,C++,cpp,Accepted,40,1256,969,1/1
s625224648,p00221,u693225785,1446005688,C++,C++,cpp,Accepted,40,1252,969,1/1
