submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s946873628,p03795,u910358825,1601525976,Python,Python (3.8.2),py,Accepted,23.0,9060.0,42,
s690714025,p03795,u775501928,1601517929,Python,Python (3.8.2),py,Accepted,25.0,9064.0,43,
s615292583,p03795,u353919145,1601508777,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3616.0,236,
s196141004,p03795,u950935344,1601500847,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3604.0,800,
s113769842,p03795,u428808630,1601483715,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3620.0,192,
s633593944,p03795,u726536681,1601460269,C++,C++ (GCC 9.2.1),cpp,Accepted,3.0,3588.0,446,
s051449534,p03795,u425762225,1601430040,Python,Python (3.8.2),py,Accepted,27.0,9032.0,61,
s319527846,p03795,u582224462,1601421856,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3528.0,150,
s310987000,p03795,u424661377,1601405213,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3576.0,738,
s523044454,p03795,u147429674,1601380851,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3588.0,158,
s763254272,p03795,u474681448,1601365369,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3596.0,161,
s927692851,p03795,u679951803,1601334067,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3524.0,157,
s200214895,p03795,u401183062,1601313893,Python,Python (3.8.2),py,Accepted,24.0,9164.0,174,
s430584562,p03795,u431363998,1601264488,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3584.0,334,
s830942834,p03795,u538329249,1601240447,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3536.0,146,
s773623951,p03795,u364761668,1601240234,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3620.0,2591,
s395360560,p03795,u313103408,1601234104,Python,Python (3.8.2),py,Accepted,27.0,9136.0,43,
s665287986,p03795,u904075088,1601232957,Python,Python (3.8.2),py,Accepted,31.0,9032.0,109,
s251708312,p03795,u097353803,1601177201,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3604.0,217,
s214186324,p03795,u348216768,1601126962,Python,PyPy3 (7.3.0),py,Accepted,66.0,61408.0,39,
s519991207,p03795,u197273335,1601103823,Python,Python (3.8.2),py,Accepted,24.0,9000.0,48,
s046433928,p03795,u318661636,1601047480,Python,Python (3.8.2),py,Accepted,25.0,9096.0,48,
s885235264,p03795,u521323621,1601044595,Python,Python (3.8.2),py,Accepted,24.0,9052.0,49,
s477467294,p03795,u618263300,1600979951,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3592.0,126,
s600662210,p03795,u938224478,1600946948,Python,Python (3.8.2),py,Accepted,24.0,9160.0,76,
s886788331,p03795,u568501780,1600940122,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3636.0,284,
s819534310,p03795,u477320129,1600931478,Python,Python (3.8.2),py,Accepted,30.0,9084.0,41,
s348598769,p03795,u556477263,1600899839,Python,Python (3.8.2),py,Accepted,25.0,9020.0,54,
s704690563,p03795,u130492706,1600878197,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3632.0,150,
s921372315,p03795,u595716769,1600844160,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3592.0,142,
s628710904,p03795,u309039873,1600821610,Python,PyPy3 (7.3.0),py,Accepted,64.0,61656.0,55,
s788199132,p03795,u310245677,1600821316,Python,Python (3.8.2),py,Accepted,23.0,9112.0,68,
s625727583,p03795,u566317458,1600816243,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3588.0,238,
s283283793,p03795,u041740481,1600755097,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3604.0,869,
s873914154,p03795,u125467832,1600754955,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3608.0,936,
s967132334,p03795,u713574885,1600743562,Python,Python (3.8.2),py,Accepted,24.0,9124.0,39,
