submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s252316747,p02453,u505651850,1531186371,C++,C++14,cpp,Accepted,310,3628,563,20/20
s489381756,p02453,u489432693,1531309222,C++,C++,cpp,Accepted,260,3132,338,20/20
s983226445,p02453,u604920879,1531731523,C++,C++,cpp,Accepted,250,3592,344,20/20
s205155288,p02453,u962041986,1531998349,C++,C++,cpp,Accepted,260,3116,292,20/20
s036742576,p02453,u652366248,1534697895,C++,C++14,cpp,Accepted,260,3540,412,20/20
s719876237,p02453,u813675766,1535630584,C++,C++14,cpp,Accepted,260,3476,313,20/20
s077494571,p02453,u642752018,1535901498,C++,C++,cpp,Accepted,250,3492,994,20/20
s063361514,p02453,u636645824,1545377273,C++,C++,cpp,Accepted,190,3372,376,20/20
s637501386,p02453,u346403603,1545789728,C++,C++14,cpp,Accepted,280,3104,2134,20/20
s762857105,p02453,u710298092,1556511986,C++,C++14,cpp,Accepted,250,3468,279,20/20
s800110567,p02453,u076398897,1526997234,C++,C++14,cpp,Accepted,290,3100,298,20/20
s924476262,p02453,u776402923,1527143432,C++,C++14,cpp,Accepted,210,3336,1707,20/20
s501903172,p02453,u868447400,1527488273,C++,C++14,cpp,Accepted,260,3100,309,20/20
s301270250,p02453,u327125861,1527585196,C++,C++,cpp,Accepted,280,3504,303,20/20
s426781828,p02453,u575569688,1528106758,C++,C++14,cpp,Accepted,270,3508,343,20/20
s809422775,p02453,u070640908,1528354477,C++,C++14,cpp,Accepted,260,3100,321,20/20
s315492603,p02453,u514597327,1528532766,C++,C++14,cpp,Accepted,300,3096,331,20/20
s916269922,p02453,u924665348,1528703071,C++,C++11,cpp,Accepted,280,3600,321,20/20
s519711891,p02453,u449960815,1528705025,C++,C++14,cpp,Accepted,300,3620,2075,20/20
s720251384,p02453,u048151615,1529400044,C++,C++11,cpp,Accepted,40,3148,526,20/20
s097664396,p02453,u048151615,1529400076,C++,C++11,cpp,Accepted,50,3144,526,20/20
s582842954,p02453,u271662614,1530322483,C++,C++14,cpp,Accepted,40,3540,1349,20/20
s549050489,p02453,u884291095,1530524612,C++,C++14,cpp,Accepted,270,3096,802,20/20
s396173987,p02453,u474740909,1597908099,C++,C++14,cpp,Accepted,30,3644,1553,20/20
s205088997,p02453,u413343681,1597632626,C++,C++14,cpp,Accepted,260,3500,600,20/20
s358919520,p02453,u359961648,1596091015,C++,C++,cpp,Accepted,260,3528,397,20/20
s052826618,p02453,u516314904,1596009841,C++,C++14,cpp,Accepted,260,3100,368,20/20
s727802541,p02453,u935752233,1595950805,C++,C++14,cpp,Accepted,250,4248,489,20/20
s203572521,p02453,u445915777,1595909311,C++,C++,cpp,Accepted,260,3916,444,20/20
s988947188,p02453,u120528288,1595823028,C++,C++14,cpp,Accepted,250,5680,817,20/20
s301124087,p02453,u353925486,1595426506,C++,C++14,cpp,Accepted,260,3548,511,20/20
s201548430,p02453,u336055029,1595342567,C++,C++11,cpp,Accepted,190,3632,659,20/20
s341914568,p02453,u962724492,1594102017,C++,C++,cpp,Accepted,250,3524,387,20/20
s495717683,p02453,u674229942,1593888850,C++,C++11,cpp,Accepted,260,3548,371,20/20
s724387737,p02453,u814512967,1593839763,C++,C++14,cpp,Accepted,30,3564,435,20/20
s852674759,p02453,u132112086,1593684127,C++,C++14,cpp,Accepted,250,3892,8752,20/20
s065097704,p02453,u613278035,1593088421,C++,C++14,cpp,Accepted,210,3448,2709,20/20
s409301494,p02453,u480460490,1592670505,C++,C++14,cpp,Accepted,200,3244,6037,20/20
s897166521,p02453,u947263566,1592383956,C++,C++14,cpp,Accepted,190,3364,1382,20/20
s258246853,p02453,u136827742,1592357379,C++,C++,cpp,Accepted,260,3104,415,20/20
s110105695,p02453,u093224822,1592230181,C++,C++14,cpp,Accepted,260,3116,2433,20/20
s446881294,p02453,u908856725,1592142427,C++,C++,cpp,Accepted,260,3488,592,20/20
s460263727,p02453,u564833770,1592120744,C++,C++14,cpp,Accepted,190,4108,3011,20/20
s933264271,p02453,u010160327,1592120338,C++,C++14,cpp,Accepted,30,3624,788,20/20
s019634845,p02453,u607736267,1591688614,C++,C++,cpp,Accepted,270,4000,530,20/20
s520233047,p02453,u710447052,1591536210,C++,C++,cpp,Accepted,270,3444,377,20/20
s365808626,p02453,u001659358,1591526636,C++,C++11,cpp,Accepted,260,3484,396,20/20
s535878141,p02453,u205272181,1591266900,C++,C++,cpp,Accepted,260,3096,412,20/20
s526567900,p02453,u954188400,1591253199,C++,C++,cpp,Accepted,250,3468,642,20/20
s014167724,p02453,u261353109,1591057494,C++,C++11,cpp,Accepted,260,3488,327,20/20
s007513514,p02453,u296194591,1590865909,C++,C++11,cpp,Accepted,260,3100,334,20/20
s649606616,p02453,u380792979,1590816234,C++,C++14,cpp,Accepted,250,3108,366,20/20
s023081241,p02453,u885891676,1590773958,C++,C++11,cpp,Accepted,260,3540,386,20/20
s052321611,p02453,u809275717,1590670722,C++,C++11,cpp,Accepted,270,3492,298,20/20
s983269249,p02453,u194749398,1590543889,C++,C++,cpp,Accepted,40,3620,273,20/20
s708149516,p02453,u775154517,1590222044,C++,C++14,cpp,Accepted,260,3488,338,20/20
s502854076,p02453,u729836494,1590098421,C++,C++11,cpp,Accepted,40,3124,371,20/20
s649070013,p02453,u376156255,1589520937,C++,C++14,cpp,Accepted,270,3108,500,20/20
s170277411,p02453,u033839505,1589278553,C++,C++14,cpp,Accepted,400,8384,10398,20/20
s857666036,p02453,u920720702,1589009168,C++,C++14,cpp,Accepted,260,3604,3323,20/20
s241147907,p02453,u364292597,1588592101,C++,C++14,cpp,Accepted,260,3108,868,20/20
s090157510,p02453,u364292597,1588591535,C++,C++,cpp,Accepted,260,3124,1253,20/20
