submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s919571879,p00694,u686709939,1404761189,C++,C++11,cpp,Accepted,20,1252,3328,1/1
s052083461,p00694,u676401384,1404783690,C++,C++11,cpp,Accepted,30,1264,3117,1/1
s903694291,p00694,u551847319,1432145492,C++,C++11,cpp,Accepted,920,1524,4128,1/1
s253881925,p00694,u296631814,1489985370,C++,C++14,cpp,Accepted,10,3116,2192,1/1
s267572050,p00694,u435226340,1269674408,C++,C++,cpp,Accepted,30,1040,3514,
s871363529,p00694,u280402997,1269804816,C++,C++,cpp,Accepted,260,928,5043,
s876325804,p00694,u280402997,1269842376,C++,C++,cpp,Accepted,10,0,2850,
s945070182,p00694,u157859087,1327743447,C++,C++,cpp,Accepted,20,820,3106,
s379384797,p00694,u535943957,1371295429,C++,C++,cpp,Accepted,20,1236,3467,1/1
s970624093,p00694,u967850487,1379353079,C++,C++,cpp,Accepted,10,1252,3603,1/1
s393686634,p00694,u505990483,1533767245,C++,C++11,cpp,Accepted,0,3200,3787,1/1
s492192491,p00694,u647766105,1427906551,Python,Python,py,Accepted,430,8524,4709,1/1
s221517145,p00694,u611579581,1596196170,Python,Python3,py,Accepted,2050,5892,3369,1/1
s448302071,p00694,u325540378,1595604299,Python,Python3,py,Accepted,570,5832,4618,1/1
