submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s060023291,p00665,u193276641,1556626409,C++,C++14,cpp,Accepted,1070,22708,2139,4/4
s052284720,p00665,u766225878,1408427950,C++,C++11,cpp,Accepted,3820,24256,1665,4/4
s760057253,p00665,u676399799,1416911192,C++,C++,cpp,Accepted,890,15236,1134,4/4
s634142765,p00665,u313705878,1419840508,C++,C++11,cpp,Accepted,560,23920,2295,4/4
s193258937,p00665,u313705878,1419840574,C++,C++11,cpp,Accepted,550,23920,2291,4/4
s640089961,p00665,u332822187,1426739981,C++,C++11,cpp,Accepted,1230,17468,3271,4/4
s480388632,p00665,u332822187,1426740574,C++,C++11,cpp,Accepted,1210,17468,1896,4/4
s690265895,p00665,u186082958,1477997433,C++,C++11,cpp,Accepted,1520,25768,1707,4/4
s536300383,p00665,u796627333,1478420866,C++,C++11,cpp,Accepted,820,15760,1950,4/4
s676172613,p00665,u095377734,1482419194,C++,C++11,cpp,Accepted,800,16544,2364,4/4
s133018064,p00665,u095377734,1482419569,C++,C++11,cpp,Accepted,810,16472,2089,4/4
s696154454,p00665,u046809180,1483366569,C++,C++11,cpp,Accepted,790,26200,1684,4/4
s735298458,p00665,u541887205,1520603079,C++,C++,cpp,Accepted,1160,22272,2843,4/4
s540527593,p00665,u697145890,1526045290,C++,C++11,cpp,Accepted,760,17336,2419,4/4
s773081723,p00665,u032250180,1316857417,C++,C++,cpp,Accepted,2690,10000,950,
s016843952,p00665,u530523861,1316858005,C++,C++,cpp,Accepted,1180,9816,1577,
s738610067,p00665,u211535951,1316872583,C++,C++,cpp,Accepted,2380,11000,2378,
s759895673,p00665,u361407785,1316887438,C++,C++,cpp,Accepted,710,3884,1935,
s956577133,p00665,u266871004,1316921060,C++,C++,cpp,Accepted,5160,0,3343,
s258925349,p00665,u157643087,1316937278,C++,C++,cpp,Accepted,4640,12000,3271,
s830890199,p00665,u480459673,1316953491,C++,C++,cpp,Accepted,2930,8720,1284,
s466838662,p00665,u827448139,1317119738,C++,C++,cpp,Accepted,2410,11000,2462,
s744130134,p00665,u837172355,1317386499,C++,C++,cpp,Accepted,3070,0,2312,
s152424245,p00665,u551847319,1317439416,C++,C++,cpp,Accepted,2830,0,1357,
s266992260,p00665,u157859087,1317830869,C++,C++,cpp,Accepted,2040,9876,1031,
s826877560,p00665,u914140574,1320905753,C++,C++,cpp,Accepted,1370,9644,1147,
s766110630,p00665,u609255173,1328304700,C++,C++,cpp,Accepted,1780,0,1892,
s310852907,p00665,u505648358,1328349783,C++,C++,cpp,Accepted,2770,12000,2585,
s723308072,p00665,u660774699,1328628901,C++,C++,cpp,Accepted,1420,8904,2482,
s088681918,p00665,u270308012,1342374330,C++,C++,cpp,Accepted,3050,7984,1969,4/4
s947114183,p00665,u535943957,1375929289,C++,C++,cpp,Accepted,2570,16120,1869,4/4
s335325338,p00665,u289441275,1570257965,C++,C++14,cpp,Accepted,950,18500,1283,4/4
s531554662,p00665,u878783752,1570254450,C++,C++14,cpp,Accepted,780,17524,2078,4/4
s221840740,p00665,u343824042,1557746531,C++,C++14,cpp,Accepted,770,21104,2134,4/4
s430148812,p00665,u514597327,1544959417,C++,C++14,cpp,Accepted,1780,65424,2224,4/4
s614836525,p00665,u352394527,1544960770,Python,Python3,py,Accepted,3820,79784,1410,4/4
