submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s039778430,p02550,u225581241,1600731700,C++,C++ (GCC 9.2.1),cpp,Accepted,39.0,6644.0,1328,
s662195224,p02550,u425619511,1600730524,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,4340.0,1441,
s845019589,p02550,u135572611,1600730396,C++,C++ (GCC 9.2.1),cpp,Accepted,131.0,91588.0,2790,
s231016379,p02550,u502076807,1600729938,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3816.0,1005,
s973563440,p02550,u235964550,1600728586,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3816.0,2280,
s769911771,p02550,u525065967,1600727830,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3948.0,528,
s309155257,p02550,u699089116,1600727729,Python,Python (3.8.2),py,Accepted,84.0,13808.0,439,
s567748237,p02550,u823855263,1600727522,C++,C++ (GCC 9.2.1),cpp,Accepted,34.0,6520.0,937,
s449270532,p02550,u525065967,1600727498,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3956.0,569,
s393215754,p02550,u604231488,1600727465,C++,C++ (GCC 9.2.1),cpp,Accepted,113.0,82168.0,870,
s638178345,p02550,u412863850,1600727360,Python,Python (3.8.2),py,Accepted,68.0,15240.0,1973,
s811930150,p02550,u803989191,1600726836,Python,Python (3.8.2),py,Accepted,69.0,13568.0,580,
s115947440,p02550,u525065967,1600726798,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,4016.0,528,
s744748973,p02550,u005006157,1600726599,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,4060.0,895,
s706549582,p02550,u335365831,1600726437,C++,C++ (Clang 10.0.0),cpp,Accepted,9.0,5872.0,2479,
s910420728,p02550,u525065967,1600726302,Python,Python (3.8.2),py,Accepted,58.0,13712.0,333,
s094606130,p02550,u005006157,1600726235,C++,C++ (GCC 9.2.1),cpp,Accepted,11.0,3984.0,895,
s361902277,p02550,u525065967,1600726131,Python,Python (3.8.2),py,Accepted,56.0,13616.0,335,
s419526789,p02550,u188486233,1600726119,C++,C++ (GCC 9.2.1),cpp,Accepted,53.0,8300.0,921,
