submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s585627660,p03884,u720150053,1599526393,C++,C++ (GCC 9.2.1),cpp,Accepted,8,4052,1587,
s124797569,p03884,u449722246,1596731029,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3632,835,
s799307987,p03884,u846689134,1584887088,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,1212,
s146769697,p03884,u295617748,1571618872,C++,C++14 (GCC 5.4.1),cpp,Accepted,5,14208,3140,
s718668620,p03884,u130196064,1571406743,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,2553,
s601652692,p03884,u052499405,1570820426,Python,Python (3.4.3),py,Accepted,23,3064,144,
s355792122,p03884,u052499405,1570820331,Python,Python (3.4.3),py,Accepted,23,3060,150,
s003091118,p03884,u052499405,1570819798,Python,Python (3.4.3),py,Accepted,23,3064,405,
s919773431,p03884,u980655160,1570682651,C++,C++14 (GCC 5.4.1),cpp,Accepted,13,384,3036,
s925293707,p03884,u915020369,1570680443,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,954,
s111864790,p03884,u016572066,1570604317,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,640,1813,
s878417828,p03884,u360980679,1570586159,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,2721,
s335488963,p03884,u506255180,1570582774,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,384,1121,
s265078663,p03884,u102461423,1570487440,Python,Python (3.4.3),py,Accepted,19,3188,1010,
s081475053,p03884,u842401785,1570420049,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,1330,
s170261525,p03884,u633284019,1570318835,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,256,2533,
s822099437,p03884,u426397594,1570076510,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,1708,
s995030394,p03884,u798339690,1570041474,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,640,2415,
s099420139,p03884,u015514760,1569259958,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,1282,
s150877532,p03884,u335590796,1569172066,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,959,
s124094094,p03884,u942290141,1568938703,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,1914,
s074940275,p03884,u956758464,1568861922,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,499,
s215210778,p03884,u838742270,1568316971,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,2608,
s909228988,p03884,u368780724,1568057690,Python,PyPy3 (2.4.0),py,Accepted,194,40688,682,
s643708943,p03884,u251828455,1567999804,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,256,920,
s239854041,p03884,u628047647,1567844635,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,256,2100,
s165834931,p03884,u545022164,1567363590,C++,C++14 (Clang 3.8.0),cpp,Accepted,1,256,3211,
s967386075,p03884,u942774736,1567191623,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,256,937,
s531114569,p03884,u942774736,1567191484,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,554,
s811064862,p03884,u852585808,1567188535,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,712,
s408918832,p03884,u333917945,1567182374,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,256,2576,
s196329735,p03884,u536580583,1566771775,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,256,930,
s048842719,p03884,u468700753,1566686259,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,1107,
s738979430,p03884,u742529680,1566019569,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,1207,
s838077093,p03884,u930898631,1565472434,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,781,
s263015946,p03884,u294531924,1559436052,C++,C++14 (GCC 5.4.1),cpp,Accepted,18,31488,1899,
s971481474,p03884,u314396879,1558489728,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,793,
s614695895,p03884,u805729268,1556904606,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,384,1458,
s222132714,p03884,u007610006,1545907010,C++,C++14 (Clang 3.8.0),cpp,Accepted,4,1024,1527,
s994481754,p03884,u509674552,1545906687,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,512,2196,
s278140499,p03884,u603303736,1545899152,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,256,1059,
s691193221,p03884,u603303736,1545898785,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,674,
s912847877,p03884,u319282133,1536040933,C++,C++14 (GCC 5.4.1),cpp,Accepted,8,384,431,
s901896368,p03884,u648138491,1529089934,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,384,991,
s612749618,p03884,u269175074,1520402403,C++,C++14 (GCC 5.4.1),cpp,Accepted,4,7424,1834,
s216829074,p03884,u417189754,1520354058,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,256,1211,
s683330232,p03884,u452725238,1518500656,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,384,1039,
s015433115,p03884,u491153752,1517696402,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,384,2283,
s619721531,p03884,u333877810,1516754479,C++,C++14 (GCC 5.4.1),cpp,Accepted,6,15872,824,
s307077764,p03884,u643465705,1496192089,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,256,488,
s776887923,p03884,u604031876,1491583305,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,128,14114,
s733557250,p03884,u682232943,1489092712,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,256,630,
s410617455,p03884,u603089460,1483485848,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,256,588,
s547298233,p03884,u405565705,1482500715,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,256,1496,
s135992256,p03884,u801556382,1482009868,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,384,1551,
s097800307,p03884,u097630775,1481619349,C++,C++14 (GCC 5.4.1),cpp,Accepted,4,1280,810,
s620162265,p03884,u097630775,1481617687,C++,C++14 (GCC 5.4.1),cpp,Accepted,174,1536,750,
s382000661,p03884,u457283867,1481089490,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,256,2527,
s345523657,p03884,u457283867,1481089347,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,256,2554,
s467543972,p03884,u705049098,1480975686,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,384,525,
s510661297,p03884,u592725337,1480786791,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,384,3282,
s234951181,p03884,u585369266,1480711443,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,384,1087,
s597080490,p03884,u955723966,1480476671,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,256,1185,
s690032759,p03884,u007446928,1480456073,C++,C++14 (GCC 5.4.1),cpp,Accepted,1,128,1281,
s426517644,p03884,u279851587,1480366197,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,384,1041,
s751056815,p03884,u345118158,1480360268,C++,C++14 (GCC 5.4.1),cpp,Accepted,3,384,1264,
s848505842,p03884,u284124505,1480359241,C++,C++14 (GCC 5.4.1),cpp,Accepted,2,256,1700,
