submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s855640784,p02781,u118225776,1600701224,C++,C++ (Clang 10.0.0),cpp,Accepted,24.0,3176.0,1399,
s891116609,p02781,u106915763,1600611219,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,4540.0,1023,
s871208023,p02781,u739148233,1600562066,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3792.0,1022,
s697100223,p02781,u739148233,1600561820,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3600.0,986,
s266214937,p02781,u582847048,1600529176,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3628.0,1455,
s613261036,p02781,u341267151,1600526875,Python,Python (3.8.2),py,Accepted,28.0,9040.0,716,
s748794944,p02781,u901282405,1600525435,C++,C++ (GCC 9.2.1),cpp,Accepted,11.0,3700.0,10408,
s609602408,p02781,u166378830,1600512495,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3656.0,870,
s698088740,p02781,u906832993,1600502044,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3708.0,1113,
s859515065,p02781,u575653048,1600464346,C++,C++ (GCC 9.2.1),cpp,Accepted,27.0,3580.0,1322,
s553842125,p02781,u979852867,1600453588,C++,C++ (GCC 9.2.1),cpp,Accepted,34.0,14664.0,2144,
s040409398,p02781,u214864255,1600425565,Python,Python (3.8.2),py,Accepted,28.0,9096.0,413,
s534434015,p02781,u682672120,1600390133,Python,PyPy3 (7.3.0),py,Accepted,59.0,62464.0,666,
s363190648,p02781,u885634168,1600387162,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3636.0,3177,
s791854520,p02781,u366381207,1600378423,C++,C++ (GCC 9.2.1),cpp,Accepted,12.0,3600.0,954,
s739635056,p02781,u366381207,1600378336,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3632.0,939,
s241964993,p02781,u005006157,1600377795,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3596.0,835,
s547837970,p02781,u668785999,1600367425,C++,C++ (GCC 9.2.1),cpp,Accepted,11.0,3676.0,3087,
s772032397,p02781,u366381207,1600366255,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3628.0,902,
s530809763,p02781,u366381207,1600365287,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3608.0,887,
s935773082,p02781,u970197315,1600278793,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3644.0,2662,
s658650738,p02781,u116018262,1600251331,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3712.0,785,
s131447839,p02781,u901282405,1600228008,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3676.0,12816,
s178443704,p02781,u259578308,1600207567,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3600.0,664,
s817218702,p02781,u498487134,1600113907,Python,PyPy3 (7.3.0),py,Accepted,63.0,62548.0,1434,
s018511793,p02781,u495692658,1600100235,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3600.0,822,
s861385303,p02781,u495692658,1600094498,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3624.0,1155,
s258471619,p02781,u450883456,1600008472,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3544.0,1469,
s332386021,p02781,u364693468,1599959575,Python,PyPy3 (7.3.0),py,Accepted,84.0,68456.0,1142,
s204883232,p02781,u893239355,1599946624,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3640.0,783,
s496917790,p02781,u598296382,1599933023,Python,PyPy3 (7.3.0),py,Accepted,64.0,63076.0,623,
s596329905,p02781,u171059364,1599926680,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3604.0,1093,
s491744966,p02781,u374051158,1599926452,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3792.0,635,
s951804360,p02781,u166378830,1599904637,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3612.0,1101,
s481304821,p02781,u366381207,1599844560,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3620.0,3483,
s666379184,p02781,u670898337,1599844070,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3588.0,1520,
s686662096,p02781,u288867832,1599843504,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3592.0,1264,
s511142335,p02781,u366381207,1599836470,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3656.0,3483,
s898914735,p02781,u512624048,1599817546,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,4384.0,888,
s080085514,p02781,u113971909,1599751496,Python,Python (3.8.2),py,Accepted,29.0,9144.0,1048,
s851638872,p02781,u714642046,1599730694,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3956.0,824,
s719034656,p02781,u620269708,1599730503,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3612.0,743,
s158270709,p02781,u790949059,1599715793,C++,C++ (GCC 9.2.1),cpp,Accepted,9.0,3632.0,1367,
s925593991,p02781,u434872492,1599682922,Python,PyPy3 (7.3.0),py,Accepted,74.0,62284.0,557,
