submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s503308004,p01066,u553338800,1457320759,C++,C++11,cpp,Accepted,10,3792,4301,33/33
s280585301,p01066,u534980610,1457323813,C++,C++11,cpp,Accepted,150,6024,3204,33/33
s396083019,p01066,u606820672,1457325768,C++,C++11,cpp,Accepted,50,7576,2421,33/33
s034167894,p01066,u851042644,1457328826,C++,C++,cpp,Accepted,870,1240,2073,33/33
s310312009,p01066,u475852807,1457328891,C++,C++11,cpp,Accepted,50,6304,6067,33/33
s861623736,p01066,u496087684,1457330099,C++,C++11,cpp,Accepted,80,4560,2143,33/33
s058840555,p01066,u113716229,1457332167,C++,C++,cpp,Accepted,210,1220,2068,33/33
s798945389,p01066,u058738821,1457334489,C++,C++11,cpp,Accepted,110,48448,3160,33/33
s800087208,p01066,u568152427,1457377846,C++,C++11,cpp,Accepted,110,48364,2471,33/33
s100094130,p01066,u530523861,1465287598,C++,C++11,cpp,Accepted,50,3660,2322,33/33
s884974490,p01066,u468956778,1467976218,C++,C++11,cpp,Accepted,450,3244,4178,33/33
s769212568,p01066,u867561473,1521955071,C++,C++14,cpp,Accepted,20,4220,2716,33/33
s322438542,p01066,u961452952,1521957204,C++,C++,cpp,Accepted,350,3208,2423,33/33
s684400696,p01066,u137027976,1565630562,C++,C++,cpp,Accepted,30,4980,3742,33/33
s453330716,p01066,u697145890,1565513214,C++,C++,cpp,Accepted,190,3288,5399,33/33
s830618132,p01066,u288689445,1508665839,C++,C++,cpp,Accepted,40,3136,1696,33/33
