submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s488869651,p00830,u697145890,1534768323,C++,C++,cpp,Accepted,0,3920,6476,1/1
s440648364,p00830,u697145890,1534769601,C++,C++,cpp,Accepted,0,3908,5875,1/1
s471496515,p00830,u934534598,1406309933,C++,C++11,cpp,Accepted,0,1308,2274,1/1
s176758430,p00830,u301090561,1412789953,C++,C++11,cpp,Accepted,0,1232,2458,1/1
s000375117,p00830,u822298456,1417129623,C++,C++,cpp,Accepted,0,1252,2145,1/1
s638409283,p00830,u676399799,1417573605,C++,C++,cpp,Accepted,0,1064,2124,1/1
s031057955,p00830,u942982291,1417954456,C++,C++,cpp,Accepted,0,1232,2057,1/1
s958881025,p00830,u343612457,1419182017,C++,C++,cpp,Accepted,0,1560,4714,1/1
s609664750,p00830,u954183646,1424836855,C++,C++,cpp,Accepted,0,1312,3769,1/1
s038004274,p00830,u690860505,1424972143,C++,C++,cpp,Accepted,0,1712,2545,1/1
s629997763,p00830,u954183646,1425359910,C++,C++,cpp,Accepted,0,1292,3504,1/1
s928384659,p00830,u923320778,1429077286,C++,C++,cpp,Accepted,0,1296,1651,1/1
s790487865,p00830,u300645821,1430758464,C++,C++,cpp,Accepted,0,1228,1857,1/1
s443115002,p00830,u300645821,1430758911,C++,C++,cpp,Accepted,0,1228,1385,1/1
s665872672,p00830,u967850487,1432198921,C++,C++,cpp,Accepted,0,1252,1724,1/1
s553729714,p00830,u855989123,1433324941,C++,C++11,cpp,Accepted,0,1236,3156,1/1
s634065359,p00830,u458173932,1434737753,C++,C++11,cpp,Accepted,0,1248,2486,1/1
s299786725,p00830,u819979588,1438188123,C++,C++11,cpp,Accepted,0,1288,5053,1/1
s292521863,p00830,u749493116,1440142153,C++,C++11,cpp,Accepted,0,1252,3450,1/1
s881700568,p00830,u147939316,1440397595,C++,C++,cpp,Accepted,0,1404,2551,1/1
s656433111,p00830,u117454239,1442154059,C++,C++,cpp,Accepted,0,4768,2654,1/1
s959103996,p00830,u664278326,1447141535,C++,C++11,cpp,Accepted,0,1232,2249,1/1
s281024510,p00830,u159790944,1447912036,C++,C++11,cpp,Accepted,0,4068,4301,1/1
s915150928,p00830,u881100444,1452888445,C++,C++11,cpp,Accepted,0,3088,3935,1/1
s735201284,p00830,u765197056,1458798841,C++,C++,cpp,Accepted,0,1292,3339,1/1
s785106359,p00830,u095377734,1462356817,C++,C++11,cpp,Accepted,0,3184,2486,1/1
s658610364,p00830,u709185111,1462454050,C++,C++11,cpp,Accepted,0,3168,3576,1/1
s696570618,p00830,u709185111,1462454168,C++,C++11,cpp,Accepted,0,3124,2387,1/1
s186584065,p00830,u145305110,1464729969,C++,C++11,cpp,Accepted,0,3144,2482,1/1
s292774578,p00830,u966401365,1464964467,C++,C++11,cpp,Accepted,0,3224,3368,1/1
s758386051,p00830,u796627333,1466319472,C++,C++11,cpp,Accepted,0,3100,3782,1/1
s511783292,p00830,u924665348,1467209501,C++,C++,cpp,Accepted,0,1268,2979,1/1
s621320484,p00830,u529386725,1467971969,C++,C++11,cpp,Accepted,0,3164,4215,1/1
s987569384,p00830,u529386725,1467972108,C++,C++11,cpp,Accepted,0,3136,3319,1/1
s788798318,p00830,u529386725,1467972201,C++,C++11,cpp,Accepted,0,3052,3198,1/1
s557983319,p00830,u529386725,1467972347,C++,C++11,cpp,Accepted,0,3212,2977,1/1
s280449608,p00830,u478939311,1469048789,C++,C++11,cpp,Accepted,0,3216,1868,1/1
s088648503,p00830,u157643087,1247277465,C++,C++,cpp,Accepted,0,0,2490,
s195221242,p00830,u157643087,1247277558,C++,C++,cpp,Accepted,0,0,2222,
s660091705,p00830,u157643087,1247277693,C++,C++,cpp,Accepted,0,0,2197,
s173570245,p00830,u157643087,1247278176,C++,C++,cpp,Accepted,0,0,2245,
s152983198,p00830,u157643087,1247278365,C++,C++,cpp,Accepted,0,0,2202,
s033377855,p00830,u157643087,1247278413,C++,C++,cpp,Accepted,0,0,2168,
s727870845,p00830,u083068105,1319709010,C++,C++,cpp,Accepted,0,0,1974,
s521524681,p00830,u525048109,1319710123,C++,C++,cpp,Accepted,0,0,2604,
s316362830,p00830,u266871004,1320551768,C++,C++,cpp,Accepted,0,0,2923,
s411711553,p00830,u266871004,1320551971,C++,C++,cpp,Accepted,0,0,3111,
s806500630,p00830,u615727692,1321207787,C++,C++,cpp,Accepted,0,0,5724,
s675271933,p00830,u505648358,1322550669,C++,C++,cpp,Accepted,0,0,2179,
s909854790,p00830,u435226340,1323000305,C++,C++,cpp,Accepted,0,0,1347,
s705512191,p00830,u435226340,1323001227,C++,C++,cpp,Accepted,0,0,1278,
s909969563,p00830,u841011175,1335770211,C++,C++,cpp,Accepted,0,0,2173,1/1
s184612026,p00830,u642549559,1335770901,C++,C++,cpp,Accepted,0,0,3095,1/1
s578523683,p00830,u480459673,1336071616,C++,C++,cpp,Accepted,0,0,1789,1/1
s767178437,p00830,u479246559,1347289770,C++,C++,cpp,Accepted,0,1336,2444,1/1
s517363958,p00830,u157859087,1357232748,C++,C++,cpp,Accepted,0,1228,1512,1/1
s009239151,p00830,u535943957,1357620836,C++,C++,cpp,Accepted,0,1260,3090,1/1
s184039824,p00830,u270308012,1361366641,C++,C++,cpp,Accepted,0,1272,2543,1/1
s018873642,p00830,u270308012,1361366953,C++,C++,cpp,Accepted,0,1272,2433,1/1
s835104102,p00830,u841011175,1365837052,C++,C++,cpp,Accepted,0,1268,3112,1/1
s882424395,p00830,u907421301,1366191486,C++,C++,cpp,Accepted,0,1272,2435,1/1
s679699410,p00830,u530523861,1366771948,C++,C++,cpp,Accepted,0,1232,1505,1/1
s066536725,p00830,u479246559,1366902153,C++,C++,cpp,Accepted,0,1336,1744,1/1
s307113536,p00830,u914140574,1368356520,C++,C++,cpp,Accepted,0,1788,2439,1/1
s049296691,p00830,u551847319,1368672938,C++,C++,cpp,Accepted,0,1244,2731,1/1
s766132980,p00830,u915761101,1371371307,C++,C++,cpp,Accepted,0,1268,3220,1/1
s447225743,p00830,u624316260,1371374051,C++,C++,cpp,Accepted,0,1272,6705,1/1
