submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s913461866,p03209,u596385287,1601371837,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3556.0,422,
s831105911,p03209,u596385287,1601371418,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3608.0,541,
s074415633,p03209,u596385287,1601371353,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3608.0,543,
s107352804,p03209,u596385287,1601369570,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3596.0,526,
s679725865,p03209,u596385287,1601366534,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3564.0,542,
s114617788,p03209,u596385287,1601366073,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3608.0,542,
s980612033,p03209,u596385287,1601365977,C++,C++ (GCC 9.2.1),cpp,Accepted,3.0,3580.0,605,
s638517336,p03209,u596385287,1601361948,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3548.0,484,
s865679159,p03209,u596385287,1601361708,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3616.0,487,
s724854582,p03209,u030246664,1601253929,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3644.0,635,
s148937798,p03209,u021108615,1601204121,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3704.0,1010,
s584009654,p03209,u437351386,1601184038,Python,Python (3.8.2),py,Accepted,27.0,9172.0,516,
s060920401,p03209,u697690147,1601177040,Python,Python (3.8.2),py,Accepted,25.0,9244.0,745,
s300854410,p03209,u617380180,1601092593,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3556.0,2371,
s760096801,p03209,u721166818,1601077066,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,4060.0,2030,
s203542948,p03209,u721166818,1601077023,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3588.0,2225,
s204816193,p03209,u309168663,1601076458,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3604.0,613,
s723963566,p03209,u383713431,1601058618,Python,Python (3.8.2),py,Accepted,28.0,9020.0,568,
s714134530,p03209,u005006157,1600994588,C++,C++ (GCC 9.2.1),cpp,Accepted,10.0,3580.0,865,
s174820348,p03209,u886613668,1600989797,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3564.0,793,
s569144244,p03209,u193264896,1600916591,Python,Python (3.8.2),py,Accepted,29.0,9156.0,622,
s048824569,p03209,u762603420,1600883403,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3608.0,720,
s759937392,p03209,u225660136,1600841255,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3716.0,3120,
s439251433,p03209,u434874161,1600831527,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3608.0,2128,
s423938052,p03209,u945228737,1600826182,Python,Python (3.8.2),py,Accepted,29.0,9212.0,950,
s941619827,p03209,u211255607,1600754510,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3656.0,2073,
s620839960,p03209,u213868052,1600725871,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3556.0,1411,
s119866693,p03209,u610897920,1600709179,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3640.0,9200,
s340964267,p03209,u630211216,1600696166,Python,Python (3.8.2),py,Accepted,29.0,9212.0,369,
s644294999,p03209,u667375816,1600649364,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3624.0,1226,
s141751566,p03209,u739843002,1600643996,Python,Python (3.8.2),py,Accepted,42.0,9284.0,3022,
s321021726,p03209,u331948661,1600621462,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3628.0,721,
s043556820,p03209,u291332466,1600616938,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3632.0,842,
s318321286,p03209,u437351386,1600560582,Python,PyPy3 (7.3.0),py,Accepted,70.0,61868.0,479,
s484346869,p03209,u437351386,1600560567,Python,Python (3.8.2),py,Accepted,31.0,9040.0,479,
s224235649,p03209,u224756887,1600530802,C++,C++ (GCC 9.2.1),cpp,Accepted,211.0,50620.0,22995,
s880030556,p03209,u289288647,1600528299,Python,Python (3.8.2),py,Accepted,27.0,9224.0,431,
s041431150,p03209,u581187895,1600458082,Python,Python (3.8.2),py,Accepted,27.0,9196.0,892,
s304216466,p03209,u391819434,1600445491,Python,Python (3.8.2),py,Accepted,31.0,9248.0,434,
s905467478,p03209,u093941965,1600441334,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3620.0,462,
s538111385,p03209,u722928342,1600389375,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3632.0,657,
s376808678,p03209,u371958417,1600365503,C++,C++ (GCC 9.2.1),cpp,Accepted,7.0,3656.0,458,
s924494733,p03209,u864171425,1600342146,C++,C++ (GCC 9.2.1),cpp,Accepted,5.0,3608.0,883,
s270869576,p03209,u125545880,1600313448,Python,Python (3.8.2),py,Accepted,33.0,9492.0,785,
s905967889,p03209,u263000123,1600310877,C++,C++ (GCC 9.2.1),cpp,Accepted,8.0,3620.0,1937,
s959872102,p03209,u352969025,1600224297,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3544.0,531,
s024498813,p03209,u255137505,1600177764,C++,C++ (GCC 9.2.1),cpp,Accepted,6.0,3636.0,1486,
s934250586,p03209,u391819434,1600146895,Python,Python (3.8.2),py,Accepted,28.0,9196.0,639,
