submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s378806468,p02065,u776890954,1582348647,C++,C++14,cpp,Accepted,150,166712,2755,26/26
s671142990,p02065,u102030241,1582278927,C++,C++14,cpp,Accepted,120,166780,1249,26/26
s293308866,p02065,u405635121,1582223479,C++,C++14,cpp,Accepted,1820,71472,1519,26/26
s459293738,p02065,u785206387,1582197611,C++,C++14,cpp,Accepted,0,7924,2456,26/26
s394157299,p02065,u803070844,1582182259,C++,C++14,cpp,Accepted,1810,71500,1703,26/26
s429733725,p02065,u414351000,1573819235,C++,C++14,cpp,Accepted,40,30892,2225,26/26
s426009924,p02065,u924665348,1569563623,C++,C++14,cpp,Accepted,440,20884,2700,26/26
s653019519,p02065,u697145890,1567992097,C++,C++,cpp,Accepted,60,197784,3209,26/26
s044179919,p02065,u580955605,1563382552,C++,C++14,cpp,Accepted,210,32128,16439,26/26
s746746193,p02065,u884008633,1563191092,C++,C++14,cpp,Accepted,570,71184,3766,26/26
s245523108,p02065,u809409212,1563185287,C++,C++14,cpp,Accepted,10,4888,1581,26/26
s771687737,p02065,u377354352,1563096567,C++,C++14,cpp,Accepted,20,7360,4217,26/26
s258013649,p02065,u302008095,1563093647,C++,C++14,cpp,Accepted,220,6036,2677,26/26
s823780653,p02065,u629590130,1563092936,C++,C++14,cpp,Accepted,110,4760,1537,26/26
s319292026,p02065,u301090561,1563092861,C++,C++14,cpp,Accepted,0,4532,1338,26/26
s306320355,p02065,u343612457,1563092607,C++,C++14,cpp,Accepted,40,8492,1531,26/26
s707741474,p02065,u807760908,1563092486,C++,C++14,cpp,Accepted,680,234212,3336,26/26
s649102034,p02065,u939626242,1563091751,C++,C++14,cpp,Accepted,450,20912,2700,26/26
s031750237,p02065,u301983935,1563091578,C++,C++14,cpp,Accepted,1470,71168,1310,26/26
s362061041,p02065,u133262182,1563091472,C++,C++14,cpp,Accepted,40,6436,3000,26/26
s717536848,p02065,u568237515,1563091315,C++,C++14,cpp,Accepted,0,3656,813,26/26
s072434718,p02065,u519311482,1563090906,C++,C++14,cpp,Accepted,0,11996,2049,26/26
s391436911,p02065,u586305981,1563089517,C++,C++14,cpp,Accepted,0,11144,5186,26/26
s872584929,p02065,u851042644,1563089513,C++,C++14,cpp,Accepted,20,14144,3789,26/26
s626486888,p02065,u396628141,1563089423,C++,C++14,cpp,Accepted,260,6136,1396,26/26
s383229799,p02065,u640847666,1563088899,C++,C++14,cpp,Accepted,110,47884,2759,26/26
s746572500,p02065,u580482263,1563088656,C++,C++,cpp,Accepted,1040,161528,1708,26/26
s984595697,p02065,u744690128,1563087109,C++,C++14,cpp,Accepted,240,85744,1409,26/26
s285628808,p02065,u396851273,1563345848,Python,Python3,py,Accepted,3150,188616,868,26/26
