submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s651185879,p03894,u970690920,1599283645,C++,C++ (GCC 9.2.1),cpp,Accepted,57.0,4544.0,579,
s119696154,p03894,u346875991,1594870580,C++,C++ (GCC 9.2.1),cpp,Accepted,29.0,4420.0,1030,
s304715919,p03894,u319282133,1592379624,C++,C++14 (GCC 5.4.1),cpp,Accepted,20.0,3328.0,1103,
s115695232,p03894,u006686215,1590882713,C++,C++14 (GCC 5.4.1),cpp,Accepted,18.0,1024.0,2033,
s490870834,p03894,u916060970,1586941563,C++,C++14 (GCC 5.4.1),cpp,Accepted,72.0,640.0,652,
s379337556,p03894,u816631826,1586926864,C++,C++14 (GCC 5.4.1),cpp,Accepted,18.0,640.0,662,
s869736000,p03894,u863370423,1586926343,C++,C++14 (GCC 5.4.1),cpp,Accepted,75.0,640.0,521,
s550950722,p03894,u018679195,1586925863,C++,C++14 (GCC 5.4.1),cpp,Accepted,19.0,384.0,869,
s570446059,p03894,u018679195,1586924477,C++,C++14 (GCC 5.4.1),cpp,Accepted,17.0,640.0,3527,
s023331551,p03894,u018679195,1586923372,C++,C++14 (GCC 5.4.1),cpp,Accepted,79.0,896.0,1098,
s325911430,p03894,u816631826,1586922911,C++,C++14 (Clang 3.8.0),cpp,Accepted,159.0,640.0,446,
s476792945,p03894,u863370423,1586922823,C++,C++14 (GCC 5.4.1),cpp,Accepted,24.0,256.0,1869,
s034373553,p03894,u816631826,1586922643,C++,C++14 (GCC 5.4.1),cpp,Accepted,18.0,2816.0,1145,
s296482863,p03894,u863370423,1586921150,C++,C++14 (GCC 5.4.1),cpp,Accepted,78.0,384.0,645,
s135402717,p03894,u893352303,1586376243,C++,C++14 (GCC 5.4.1),cpp,Accepted,26.0,1408.0,937,
s600425900,p03894,u506121519,1582332438,C++,C++14 (GCC 5.4.1),cpp,Accepted,60.0,1024.0,1737,
s840848832,p03894,u620480037,1582168535,Python,Python (3.4.3),py,Accepted,226.0,7904.0,401,
s669934653,p03894,u781552744,1582141896,C++,C++14 (GCC 5.4.1),cpp,Accepted,73.0,6528.0,1957,
s860815446,p03894,u899635344,1582139879,C++,C++14 (GCC 5.4.1),cpp,Accepted,18.0,1024.0,1166,
s602874803,p03894,u687214625,1582138999,C++,C++14 (GCC 5.4.1),cpp,Accepted,59.0,2560.0,671,
s988999162,p03894,u640323045,1581546357,C++,C++14 (GCC 5.4.1),cpp,Accepted,59.0,640.0,1228,
s093949542,p03894,u454087021,1577993965,C++,C++14 (GCC 5.4.1),cpp,Accepted,61.0,3188.0,563,
s533431717,p03894,u952130512,1577935760,C++,C++14 (GCC 5.4.1),cpp,Accepted,62.0,1408.0,2457,
s658618211,p03894,u045643130,1576912563,C++,C++14 (GCC 5.4.1),cpp,Accepted,33.0,5760.0,889,
s920026903,p03894,u111121874,1576449261,C++,C++14 (GCC 5.4.1),cpp,Accepted,30.0,5760.0,705,
s325212294,p03894,u730731139,1576075776,C++,C++14 (GCC 5.4.1),cpp,Accepted,17.0,384.0,506,
s702774545,p03894,u399721252,1573952234,Python,PyPy3 (2.4.0),py,Accepted,646.0,53408.0,370,
s662162779,p03894,u552051490,1572658437,C++,C++14 (GCC 5.4.1),cpp,Accepted,74.0,1792.0,654,
s149744621,p03894,u052499405,1571762464,Python,Python (3.4.3),py,Accepted,383.0,3828.0,403,
s442886305,p03894,u648138491,1571682348,C++,C++14 (GCC 5.4.1),cpp,Accepted,17.0,640.0,2308,
s040895047,p03894,u314396879,1568504243,C++,C++14 (GCC 5.4.1),cpp,Accepted,72.0,768.0,562,
s463254801,p03894,u102461423,1566088176,Python,Python (3.4.3),py,Accepted,281.0,25912.0,425,
s408708607,p03894,u657913472,1565682230,C++,C++14 (GCC 5.4.1),cpp,Accepted,76.0,640.0,377,
s801485590,p03894,u962888597,1564754074,C++,C++14 (GCC 5.4.1),cpp,Accepted,61.0,12160.0,12015,
s683684050,p03894,u449722246,1564090741,C++,C++14 (GCC 5.4.1),cpp,Accepted,60.0,256.0,513,
s240753550,p03894,u375405838,1562109368,C++,C++14 (GCC 5.4.1),cpp,Accepted,58.0,640.0,573,
s430475418,p03894,u128456980,1562108989,C++,C++14 (GCC 5.4.1),cpp,Accepted,130.0,5376.0,1175,
s167805729,p03894,u892363938,1562108174,C++,C++14 (GCC 5.4.1),cpp,Accepted,57.0,1408.0,916,
s918449487,p03894,u656572785,1562105805,C++,C++14 (GCC 5.4.1),cpp,Accepted,59.0,640.0,558,
s507976525,p03894,u468700753,1561881526,C++,C++14 (GCC 5.4.1),cpp,Accepted,19.0,1408.0,1210,
s771536501,p03894,u274812479,1558383168,C++,C++14 (GCC 5.4.1),cpp,Accepted,59.0,1024.0,4923,
s584027630,p03894,u780122303,1553665734,C++,C++14 (GCC 5.4.1),cpp,Accepted,17.0,1152.0,1327,
s286067175,p03894,u980655160,1553150502,C++,C++14 (GCC 5.4.1),cpp,Accepted,74.0,384.0,1080,
s296139757,p03894,u621509943,1553140960,C++,C++14 (GCC 5.4.1),cpp,Accepted,72.0,1792.0,637,
s021048613,p03894,u399527088,1553138461,C++,C++14 (GCC 5.4.1),cpp,Accepted,69.0,32768.0,2518,
s190987479,p03894,u921168761,1553137007,C++,C++14 (GCC 5.4.1),cpp,Accepted,72.0,640.0,1384,
s839868327,p03894,u658131820,1553136895,C++,C++14 (GCC 5.4.1),cpp,Accepted,60.0,1024.0,572,
s500876944,p03894,u646339490,1553136827,C++,C++14 (GCC 5.4.1),cpp,Accepted,75.0,1408.0,673,
s956262127,p03894,u294531924,1553134297,C++,C++14 (GCC 5.4.1),cpp,Accepted,73.0,384.0,1339,
s124357870,p03894,u084396458,1553043147,C++,C++14 (GCC 5.4.1),cpp,Accepted,18.0,640.0,5801,
s246270103,p03894,u905715926,1551227301,C++,C++14 (GCC 5.4.1),cpp,Accepted,17.0,384.0,1202,
s493443220,p03894,u521364030,1551143895,C++,C++14 (GCC 5.4.1),cpp,Accepted,73.0,384.0,531,
s697330976,p03894,u434231045,1546288666,C++,C++14 (GCC 5.4.1),cpp,Accepted,61.0,2560.0,1401,
s813988592,p03894,u110383845,1546281986,C++,C++14 (GCC 5.4.1),cpp,Accepted,17.0,256.0,3258,
s883906326,p03894,u434231045,1546280749,C++,C++14 (GCC 5.4.1),cpp,Accepted,62.0,3456.0,1578,
s656143518,p03894,u280512618,1543789910,C++,C++14 (GCC 5.4.1),cpp,Accepted,73.0,768.0,702,
s351517788,p03894,u834777932,1533273144,C++,C++14 (GCC 5.4.1),cpp,Accepted,18.0,3584.0,14775,
s031123528,p03894,u583919352,1531857483,C++,C++14 (GCC 5.4.1),cpp,Accepted,76.0,1024.0,852,
s244276558,p03894,u729707098,1527783042,Python,Python (3.4.3),py,Accepted,404.0,4784.0,327,
s294532530,p03894,u989289964,1523166918,C++,C++14 (GCC 5.4.1),cpp,Accepted,58.0,2688.0,1117,
s376843562,p03894,u205655980,1520126792,C++,C++14 (GCC 5.4.1),cpp,Accepted,18.0,640.0,552,
s442263168,p03894,u417189754,1519869090,C++,C++14 (GCC 5.4.1),cpp,Accepted,20.0,640.0,1117,
s614020423,p03894,u610441939,1519014066,C++,C++14 (GCC 5.4.1),cpp,Accepted,75.0,384.0,435,
